LSOA21CD,LSOA21NM,IMD_Decile,older_adults_pct,older_basket_time,older_basket_mismatch,older_basket_policy_class,children_pct,children_basket_time,children_basket_mismatch,children_basket_policy_class
E01004021,Southwark 028D,6,7.18336483931947,8.33333333333333,Low need / high access,Low need / high access,15.2646502835539,7.33333333333333,Low need / high access,Low need / high access
E01004023,Southwark 004D,3,11.2325440194293,11.3333333333333,High need / low access,High need / low access,16.0291438979964,10,Low need / low access,Other
E01004024,Southwark 011C,3,10.8739837398374,11.6666666666667,Low need / low access,Other,17.1239837398374,10,Low need / low access,Other
E01004028,Southwark 004E,4,5.87505171700455,8.66666666666667,Low need / high access,Low need / high access,16.8804302854779,8.33333333333333,Low need / high access,Low need / high access
E01004029,Southwark 001A,7,4.05608412618928,7.66666666666667,Low need / high access,Low need / high access,13.0696044066099,7.33333333333333,Low need / high access,Low need / high access
E01004030,Southwark 007A,4,11.3055181695828,4.66666666666667,High need / high access,Other,14.064602960969,5,Low need / high access,Low need / high access
E01004031,Southwark 007B,4,6.11538461538462,8.66666666666667,Low need / high access,Low need / high access,12.9230769230769,6,Low need / high access,Low need / high access
E01004032,Southwark 001B,9,6.4343163538874,10.6666666666667,Low need / low access,Other,11.9973190348525,7.66666666666667,Low need / high access,Low need / high access
E01004033,Southwark 007C,3,6.32492765605622,4,Low need / high access,Low need / high access,16.3704009921455,3.66666666666667,Low need / high access,Low need / high access
E01004034,Southwark 007D,4,6.11353711790393,9,Low need / high access,Low need / high access,19.276356830942,9.66666666666667,High need / low access,High need / low access
E01004035,Southwark 011D,2,12.2634898388227,12,High need / low access,High need / low access,17.9397337070778,9.66666666666667,Low need / low access,Other
E01004036,Southwark 007E,3,6.65722379603399,7.33333333333333,Low need / high access,Low need / high access,21.4353163361662,8,High need / high access,Other
E01004037,Southwark 010B,4,4.20375865479723,10.6666666666667,Low need / low access,Other,20.7220573689416,7.66666666666667,High need / high access,Other
E01004038,Southwark 010C,4,3.87661525635682,9.33333333333333,Low need / high access,Low need / high access,18.3826594414339,9.33333333333333,Low need / high access,Low need / high access
E01004039,Southwark 013B,4,4.86381322957199,8,Low need / high access,Low need / high access,15.1102464332036,7,Low need / high access,Low need / high access
E01004040,Southwark 013C,2,9.06680805938494,5.66666666666667,Low need / high access,Low need / high access,21.898197242842,5.66666666666667,High need / high access,Other
E01004041,Southwark 013D,3,8.09319435928878,8,Low need / high access,Low need / high access,20.232985898222,6.66666666666667,High need / high access,Other
E01004042,Southwark 010D,1,12.0204603580563,6.33333333333333,High need / high access,Other,16.5217391304348,8,Low need / high access,Low need / high access
E01004043,Southwark 010E,4,13.3382461311717,7.33333333333333,High need / high access,Other,12.7487103905674,6.66666666666667,Low need / high access,Low need / high access
E01004044,Southwark 013E,3,8.18875780707842,6.33333333333333,Low need / high access,Low need / high access,20.8188757807078,6.66666666666667,High need / high access,Other
E01004045,Southwark 027A,3,7.49370277078086,10.6666666666667,Low need / low access,Other,23.4886649874055,8.66666666666667,High need / high access,Other
E01004046,Southwark 028E,6,9.28891736066624,8.33333333333333,Low need / high access,Low need / high access,19.2184497117233,7,High need / high access,Other
E01004047,Southwark 027B,4,7.85149117468046,13,Low need / low access,Other,18.1984175289105,12,Low need / low access,Other
E01004048,Southwark 027C,5,6.07361963190184,13,Low need / low access,Other,22.3312883435583,10,High need / low access,High need / low access
E01004049,Southwark 027D,6,6.973293768546,12.6666666666667,Low need / low access,Other,23.2195845697329,9.33333333333333,High need / high access,Other
E01004050,Southwark 024D,6,10.2231821454284,12,Low need / low access,Other,12.5989920806336,10,Low need / low access,Other
E01004051,Southwark 027E,8,12.6070038910506,11.3333333333333,High need / low access,High need / low access,15.0972762645914,11.6666666666667,Low need / low access,Other
E01004052,Southwark 024E,6,7.55148741418764,10,Low need / high access,Low need / high access,16.0183066361556,9.33333333333333,Low need / high access,Low need / high access
E01004053,Southwark 001C,8,7.90176187933796,9,Low need / high access,Low need / high access,11.7458622530699,6.33333333333333,Low need / high access,Low need / high access
E01004054,Southwark 001D,9,7.97907128842381,12.6666666666667,Low need / low access,Other,10.922171353826,10.3333333333333,Low need / low access,Other
E01004055,Southwark 001E,2,15.9758854559156,12,High need / low access,High need / low access,17.4830444611907,8.33333333333333,Low need / high access,Low need / high access
E01004056,Southwark 008A,5,8.85146804835924,11.6666666666667,Low need / low access,Other,14.2918825561313,8.66666666666667,Low need / high access,Low need / high access
E01004057,Southwark 008B,4,6.51785714285714,10.6666666666667,Low need / low access,Other,18.5267857142857,7.66666666666667,Low need / high access,Low need / high access
E01004058,Southwark 008C,9,4.89964580873672,10,Low need / high access,Low need / high access,7.96930342384888,11.3333333333333,Low need / low access,Other
E01004059,Southwark 008D,6,2.84886528247224,12.6666666666667,Low need / low access,Other,13.1820376629648,12,Low need / low access,Other
E01004060,Southwark 008E,3,9.90350431691214,9.66666666666667,Low need / high access,Low need / high access,13.5093956323007,10,Low need / low access,Other
E01004061,Southwark 025A,5,9.63855421686747,3.33333333333333,Low need / high access,Low need / high access,14.1566265060241,4.33333333333333,Low need / high access,Low need / high access
E01004062,Southwark 025B,3,6.374321880651,4.33333333333333,Low need / high access,Low need / high access,17.49547920434,4.66666666666667,Low need / high access,Low need / high access
E01004063,Southwark 025C,3,10.7275624004249,6,Low need / high access,Low need / high access,14.6574614976102,6.66666666666667,Low need / high access,Low need / high access
E01004064,Southwark 026D,3,8.35482207323363,3.66666666666667,Low need / high access,Low need / high access,17.792676637442,3,Low need / high access,Low need / high access
E01004065,Southwark 025D,5,9.48275862068965,9,Low need / high access,Low need / high access,16.0477453580902,6.66666666666667,Low need / high access,Low need / high access
E01004066,Southwark 025E,4,8.89101338432123,7.66666666666667,Low need / high access,Low need / high access,20.1242829827916,7.33333333333333,High need / high access,Other
E01004067,Southwark 022E,2,7.05882352941176,5,Low need / high access,Low need / high access,17.4660633484163,6.33333333333333,Low need / high access,Low need / high access
E01004068,Southwark 026E,2,13.7894736842105,5.33333333333333,High need / high access,Other,15.4210526315789,3.66666666666667,Low need / high access,Low need / high access
E01004069,Southwark 031A,8,20.2316602316602,14,High need / low access,High need / low access,22.007722007722,13.6666666666667,High need / low access,High need / low access
E01004070,Southwark 031B,7,12.5319693094629,9,High need / high access,Other,22.7109974424552,6.66666666666667,High need / high access,Other
E01004071,Southwark 030D,5,11.5989515072084,10,High need / high access,Other,19.3315858453473,7.66666666666667,High need / high access,Other
E01004072,Southwark 030E,8,13.2098027495517,11,High need / low access,High need / low access,19.9043634190078,10,High need / low access,High need / low access
E01004073,Southwark 031C,9,11.6684266103485,8.33333333333333,High need / high access,Other,25.0791974656811,7.66666666666667,High need / high access,Other
E01004074,Southwark 031D,8,16.2177985948478,7.66666666666667,High need / high access,Other,21.2529274004684,9.33333333333333,High need / high access,Other
E01004075,Southwark 031E,8,16.6958552247519,8.33333333333333,High need / high access,Other,23.5259778166959,9.33333333333333,High need / high access,Other
E01004076,Sutton 011A,5,14.5398773006135,15.6666666666667,High need / low access,High need / low access,21.4110429447853,15.6666666666667,High need / low access,High need / low access
E01004077,Sutton 011B,7,18.5344827586207,16,High need / low access,High need / low access,19.0886699507389,12.3333333333333,Low need / low access,Other
E01004078,Sutton 011C,6,10.7021517553794,12.6666666666667,Low need / low access,Other,23.3861834654587,11.3333333333333,High need / low access,High need / low access
E01004079,Sutton 011D,9,17.7187948350072,15.6666666666667,High need / low access,High need / low access,17.2166427546628,13.6666666666667,Low need / low access,Other
E01004080,Sutton 011E,8,22.0472440944882,15.3333333333333,High need / low access,High need / low access,17.394416607015,11.3333333333333,Low need / low access,Other
E01004081,Sutton 011F,7,10.6642291285801,10,Low need / high access,Low need / high access,23.400365630713,8.33333333333333,High need / high access,Other
E01004082,Sutton 011G,10,16.64265129683,15.3333333333333,High need / low access,High need / low access,17.3631123919308,11.6666666666667,Low need / low access,Other
E01004083,Sutton 019A,1,12.3087159015303,8,High need / high access,Other,20.292747837658,7.33333333333333,High need / high access,Other
E01004084,Sutton 024A,10,27.3167358229599,13,High need / low access,High need / low access,15.4218533886584,12,Low need / low access,Other
E01004085,Sutton 024B,9,22.4984462399006,12.3333333333333,High need / low access,High need / low access,17.4642635177129,11.3333333333333,Low need / low access,Other
E01004086,Sutton 019B,6,13.3366385721368,11,High need / low access,High need / low access,24.4918195339613,7.33333333333333,High need / high access,Other
E01004087,Sutton 017A,10,22.97383535418,10,High need / high access,Other,17.230376515635,11.3333333333333,Low need / low access,Other
E01004088,Sutton 019C,2,8.75837197320969,10.3333333333333,Low need / low access,Other,24.3688820195775,8.66666666666667,High need / high access,Other
E01004089,Sutton 019D,2,10.126582278481,5,Low need / high access,Low need / high access,25.5398361876396,6.33333333333333,High need / high access,Other
E01004090,Sutton 021A,2,12.7326880119136,6.66666666666667,High need / high access,Other,24.5718540580789,4.66666666666667,High need / high access,Other
E01004091,Sutton 022A,10,26.5576323987539,11,High need / low access,High need / low access,16.4330218068536,8,Low need / high access,Low need / high access
E01004092,Sutton 022B,9,22.9900332225914,15,High need / low access,High need / low access,16.4784053156146,13.6666666666667,Low need / low access,Other
E01004093,Sutton 025A,10,17.7259475218659,14.6666666666667,High need / low access,High need / low access,25.5393586005831,14,High need / low access,High need / low access
E01004094,Sutton 025B,10,13.3047210300429,3.33333333333333,High need / high access,Other,22.3712446351931,6,High need / high access,Other
E01004095,Sutton 025C,10,21.7948717948718,15.3333333333333,High need / low access,High need / low access,18.0128205128205,13,Low need / low access,Other
E01004096,Sutton 021B,5,11.2251443232842,12,High need / low access,High need / low access,18.79409878127,8.33333333333333,Low need / high access,Low need / high access
E01004097,Sutton 015A,10,15.90084643289,8.66666666666667,High need / high access,Other,21.825876662636,10.3333333333333,High need / low access,High need / low access
E01004098,Sutton 015B,9,17.2573189522342,11,High need / low access,High need / low access,19.4144838212635,11.6666666666667,High need / low access,High need / low access
E01004099,Sutton 015C,5,14.0383426097712,9,High need / high access,Other,19.2949907235622,9,High need / high access,Other
E01004100,Sutton 015D,9,16.9391759319817,12.3333333333333,High need / low access,High need / low access,22.6291693917593,11,High need / low access,High need / low access
E01004101,Sutton 013A,10,19.8300283286119,9.33333333333333,High need / high access,Other,19.6175637393768,12.6666666666667,High need / low access,High need / low access
E01004102,Sutton 015E,8,15.5467720685112,9,High need / high access,Other,20.8168642951252,9.33333333333333,High need / high access,Other
E01004103,Sutton 013B,9,12.1621621621622,7,High need / high access,Other,20.777027027027,10.3333333333333,High need / low access,High need / low access
E01004104,Sutton 020A,10,20.9050350541746,9.33333333333333,High need / high access,Other,20.9050350541746,9,High need / high access,Other
E01004105,Sutton 022C,10,16.96,9.66666666666667,High need / high access,Other,23.4133333333333,9.33333333333333,High need / high access,Other
E01004106,Sutton 022D,10,24.8309772587585,15.6666666666667,High need / low access,High need / low access,17.3325138291334,15,Low need / low access,Other
E01004107,Sutton 020B,7,14.0567200986437,8.33333333333333,High need / high access,Other,22.1331689272503,8.33333333333333,High need / high access,Other
E01004108,Sutton 024C,7,16.5137614678899,16,High need / low access,High need / low access,20.7441386340469,16,High need / low access,High need / low access
E01004109,Sutton 024D,6,15.9276546091015,15.3333333333333,High need / low access,High need / low access,21.4702450408401,15.3333333333333,High need / low access,High need / low access
E01004110,Sutton 016A,8,16.985763377516,8,High need / high access,Other,18.9494354442808,10,Low need / low access,Other
E01004111,Sutton 016B,8,19.276393831554,10.3333333333333,High need / low access,High need / low access,19.7508896797153,10,High need / low access,High need / low access
E01004112,Sutton 016C,10,24.5950809838032,10.3333333333333,High need / low access,High need / low access,18.3563287342532,13,Low need / low access,Other
E01004114,Sutton 025D,10,29.5505617977528,16,High need / low access,High need / low access,14.8314606741573,16,Low need / low access,Other
E01004115,Sutton 009A,9,14.5810663764962,14.6666666666667,High need / low access,High need / low access,21.7627856365615,13,High need / low access,High need / low access
E01004116,Sutton 008A,9,27.9319041614124,9.66666666666667,High need / high access,Other,16.8348045397226,11.6666666666667,Low need / low access,Other
E01004117,Sutton 006A,10,14.555633310007,16,High need / low access,High need / low access,19.4541637508747,16,High need / low access,High need / low access
E01004118,Sutton 009B,8,16.1789066813915,10.6666666666667,High need / low access,High need / low access,21.2037548315848,13.6666666666667,High need / low access,High need / low access
E01004119,Sutton 009C,8,16.25,14,High need / low access,High need / low access,22.0833333333333,12.6666666666667,High need / low access,High need / low access
E01004120,Sutton 016D,10,20.6076618229855,13,High need / low access,High need / low access,18.7582562747688,14.3333333333333,Low need / low access,Other
E01004121,Sutton 006B,9,16.2247474747475,12,High need / low access,High need / low access,21.969696969697,10.6666666666667,High need / low access,High need / low access
E01004122,Sutton 008B,10,23.2708933717579,14.6666666666667,High need / low access,High need / low access,18.7319884726225,12,Low need / low access,Other
E01004123,Sutton 002A,3,7.85432207108381,8,Low need / high access,Low need / high access,22.9486616937253,9.33333333333333,High need / high access,Other
E01004124,Sutton 002B,4,10.5132037867464,12.6666666666667,Low need / low access,Other,23.7668161434978,10.6666666666667,High need / low access,High need / low access
E01004125,Sutton 001A,3,12.4378109452736,10.3333333333333,High need / low access,High need / low access,22.7611940298507,10.3333333333333,High need / low access,High need / low access
E01004126,Sutton 002C,3,9.49044585987261,10.3333333333333,Low need / low access,Other,22.2929936305733,10,High need / low access,High need / low access
E01004127,Sutton 005A,5,11.0629067245119,12,Low need / low access,Other,23.5357917570499,11,High need / low access,High need / low access
E01004128,Sutton 002D,4,10.3806228373702,11.6666666666667,Low need / low access,Other,19.3771626297578,13,High need / low access,High need / low access
E01004129,Sutton 002E,2,12.9561078794289,8.33333333333333,High need / high access,Other,21.6287678476996,8.66666666666667,High need / high access,Other
E01004130,Sutton 003A,8,19.3767705382436,12,High need / low access,High need / low access,18.8101983002833,12,Low need / low access,Other
E01004131,Sutton 003B,8,12.4536301006889,15,High need / low access,High need / low access,21.9925808161102,12.3333333333333,High need / low access,High need / low access
E01004132,Sutton 009D,9,13.0288784419073,14,High need / low access,High need / low access,20.9536601746138,11.3333333333333,High need / low access,High need / low access
E01004133,Sutton 009E,9,15.9846547314578,15,High need / low access,High need / low access,21.6751918158568,11,High need / low access,High need / low access
E01004134,Sutton 003C,7,19.8259788688627,11.6666666666667,High need / low access,High need / low access,18.8315724052206,11.3333333333333,Low need / low access,Other
E01004135,Sutton 003D,9,19.7794624396968,16,High need / low access,High need / low access,19.710544452102,14,High need / low access,High need / low access
E01004136,Sutton 003E,9,18.4143222506394,13,High need / low access,High need / low access,17.1994884910486,9.33333333333333,Low need / high access,Low need / high access
E01004137,Sutton 012A,6,7.63807285546416,8,Low need / high access,Low need / high access,20.4073638856248,6.33333333333333,High need / high access,Other
E01004138,Sutton 013C,7,10.2323008849558,7.66666666666667,Low need / high access,Low need / high access,23.2300884955752,8.33333333333333,High need / high access,Other
E01004139,Sutton 013D,8,12.1271076523995,7.66666666666667,High need / high access,Other,21.0765239948119,8.33333333333333,High need / high access,Other
E01004140,Sutton 012B,2,9.94152046783626,5.66666666666667,Low need / high access,Low need / high access,22.8601807549176,8,High need / high access,Other
E01004141,Sutton 012C,5,11.5194733955019,9.66666666666667,High need / high access,Other,24.7942951179375,9.33333333333333,High need / high access,Other
E01004143,Sutton 014A,7,12.2555410691004,10.3333333333333,High need / low access,High need / low access,20.9256844850065,9,High need / high access,Other
E01004144,Sutton 007A,8,18.1818181818182,15.6666666666667,High need / low access,High need / low access,18.8594014680971,13,Low need / low access,Other
E01004145,Sutton 007B,7,13.2075471698113,15.6666666666667,High need / low access,High need / low access,23.1241772707328,14.3333333333333,High need / low access,High need / low access
E01004146,Sutton 007C,7,13.8678769541099,8.66666666666667,High need / high access,Other,21.4321734745335,9,High need / high access,Other
E01004147,Sutton 007D,8,24.3825205826473,13.3333333333333,High need / low access,High need / low access,16.9094363521216,11.6666666666667,Low need / low access,Other
E01004148,Sutton 014B,4,12.0879120879121,12,High need / low access,High need / low access,27.4175824175824,9,High need / high access,Other
E01004149,Sutton 012E,8,19.1935483870968,12,High need / low access,High need / low access,19.9462365591398,10,High need / low access,High need / low access
E01004150,Sutton 021C,4,16.3398692810458,7.33333333333333,High need / high access,Other,17.1442936148819,8.66666666666667,Low need / high access,Low need / high access
E01004151,Sutton 021D,6,13.8634046890928,14,High need / low access,High need / low access,19.4189602446483,14,High need / low access,High need / low access
E01004152,Sutton 018A,6,18.9966178128523,6.66666666666667,High need / high access,Other,18.7147688838782,7.33333333333333,Low need / high access,Low need / high access
E01004153,Sutton 021E,7,11.4107883817427,14.3333333333333,High need / low access,High need / low access,22.1991701244813,10,High need / low access,High need / low access
E01004154,Sutton 022E,10,22.7609427609428,14,High need / low access,High need / low access,19.7979797979798,13,High need / low access,High need / low access
E01004155,Sutton 018B,9,14.2406726221755,12.6666666666667,High need / low access,High need / low access,20.8092485549133,10.6666666666667,High need / low access,High need / low access
E01004156,Sutton 018C,8,13.3300297324083,6.66666666666667,High need / high access,Other,19.3260654112983,5.66666666666667,High need / high access,Other
E01004157,Sutton 016E,10,19.212962962963,10.3333333333333,High need / low access,High need / low access,20.3703703703704,12,High need / low access,High need / low access
E01004158,Sutton 018D,9,20.1246105919003,13.3333333333333,High need / low access,High need / low access,15.8255451713396,13.6666666666667,Low need / low access,Other
E01004159,Sutton 014C,7,15.5245603395998,12.6666666666667,High need / low access,High need / low access,22.0739842328684,11.6666666666667,High need / low access,High need / low access
E01004160,Sutton 014D,8,11.5757575757576,15,High need / low access,High need / low access,21.3333333333333,10.3333333333333,High need / low access,High need / low access
E01004161,Sutton 014E,9,13.7203166226913,15,High need / low access,High need / low access,21.2401055408971,15,High need / low access,High need / low access
E01004162,Sutton 018E,7,11.4133648728563,10,High need / high access,Other,20.2838557066824,8.66666666666667,High need / high access,Other
E01004163,Sutton 005B,6,15.2463768115942,9.66666666666667,High need / high access,Other,20.5217391304348,10,High need / low access,High need / low access
E01004164,Sutton 004A,7,15.5925155925156,12.6666666666667,High need / low access,High need / low access,17.1864171864172,12.6666666666667,Low need / low access,Other
E01004165,Sutton 005C,6,10.9859154929577,5,Low need / high access,Low need / high access,20.8450704225352,8,High need / high access,Other
E01004166,Sutton 004B,7,16.6240409207161,11.6666666666667,High need / low access,High need / low access,19.3734015345269,11,High need / low access,High need / low access
E01004167,Sutton 005D,3,11.3357843137255,7,High need / high access,Other,24.3872549019608,9.66666666666667,High need / low access,High need / low access
E01004168,Sutton 013E,8,17.1322160148976,7.66666666666667,High need / high access,Other,20.4220980757294,9.66666666666667,High need / low access,High need / low access
E01004169,Sutton 004C,3,5.4786939679026,11,Low need / low access,Other,29.1643608190371,9.33333333333333,High need / high access,Other
E01004170,Sutton 017B,8,13.2306298142275,7.33333333333333,High need / high access,Other,22.3380154055279,4.33333333333333,High need / high access,Other
E01004171,Sutton 010A,9,18.769422001243,13,High need / low access,High need / low access,22.0633934120572,8,High need / high access,Other
E01004172,Sutton 010B,5,9.84536082474227,8.33333333333333,Low need / high access,Low need / high access,25.4639175257732,6.33333333333333,High need / high access,Other
E01004173,Sutton 010C,7,19.7802197802198,10,High need / high access,Other,16.7032967032967,6.33333333333333,Low need / high access,Low need / high access
E01004174,Sutton 017C,6,13.6681500317864,10.3333333333333,High need / low access,High need / low access,19.6439923712651,9.66666666666667,High need / low access,High need / low access
E01004175,Sutton 010D,8,14.0391254315305,11.3333333333333,High need / low access,High need / low access,19.2750287686997,11,High need / low access,High need / low access
E01004176,Sutton 010E,7,13.3595284872299,8.66666666666667,High need / high access,Other,21.3490504256713,8.33333333333333,High need / high access,Other
E01004177,Sutton 020C,5,27.4488101826231,7,High need / high access,Other,18.8710570005534,8.66666666666667,Low need / high access,Low need / high access
E01004178,Sutton 017D,6,12.716518800169,9.33333333333333,High need / high access,Other,23.0249260667512,10.6666666666667,High need / low access,High need / low access
E01004179,Sutton 017E,9,17.6652254478073,12,High need / low access,High need / low access,19.6417541692403,13.3333333333333,High need / low access,High need / low access
E01004180,Sutton 020D,10,23.2122587968218,13.3333333333333,High need / low access,High need / low access,16.6855845629966,12.6666666666667,Low need / low access,Other
E01004181,Sutton 020E,6,19.5727482678984,13.3333333333333,High need / low access,High need / low access,19.2263279445728,11,High need / low access,High need / low access
E01004182,Sutton 019E,4,10.1867572156197,8,Low need / high access,Low need / high access,25.4668930390492,9,High need / high access,Other
E01004183,Sutton 001B,3,9.2290377039955,8.66666666666667,Low need / high access,Low need / high access,22.397298818233,7.66666666666667,High need / high access,Other
E01004184,Sutton 001C,3,8.27464788732394,9.66666666666667,Low need / high access,Low need / high access,27.9929577464789,9.33333333333333,High need / high access,Other
E01004185,Sutton 001D,2,5.5266887104393,10.3333333333333,Low need / low access,Other,24.9881908360888,7,High need / high access,Other
E01004186,Sutton 004D,7,7.79522978475858,8,Low need / high access,Low need / high access,21.4077952297848,4.66666666666667,High need / high access,Other
E01004187,Sutton 005E,4,13.142174432497,12.3333333333333,High need / low access,High need / low access,20.6690561529271,12.3333333333333,High need / low access,High need / low access
E01004189,Sutton 001E,3,10.538752362949,12.3333333333333,Low need / low access,Other,22.9206049149338,9.33333333333333,High need / high access,Other
E01004190,Sutton 008C,10,20.9235209235209,16,High need / low access,High need / low access,17.6767676767677,14,Low need / low access,Other
E01004191,Sutton 008D,9,15.625,13,High need / low access,High need / low access,21.5572033898305,13.6666666666667,High need / low access,High need / low access
E01004192,Sutton 006C,7,11.4745308310992,13,High need / low access,High need / low access,21.5013404825737,9.66666666666667,High need / low access,High need / low access
E01004193,Sutton 006D,7,7.76528460997892,14.3333333333333,Low need / low access,Other,26.1770906535488,11,High need / low access,High need / low access
E01004194,Sutton 008E,8,14.8148148148148,15.6666666666667,High need / low access,High need / low access,21.0922787193974,15,High need / low access,High need / low access
E01004195,Sutton 006E,8,14.5722713864307,14,High need / low access,High need / low access,20.4129793510324,13.3333333333333,High need / low access,High need / low access
E01004196,Sutton 008F,10,20.4055766793409,14.6666666666667,High need / low access,High need / low access,20.3422053231939,13,High need / low access,High need / low access
E01004198,Tower Hamlets 002B,2,10.9543010752688,4,Low need / high access,Low need / high access,18.3467741935484,3.66666666666667,Low need / high access,Low need / high access
E01004199,Tower Hamlets 002C,1,7.42924528301887,3.66666666666667,Low need / high access,Low need / high access,21.4033018867925,2.66666666666667,High need / high access,Other
E01004200,Tower Hamlets 005A,3,4.59387483355526,6.66666666666667,Low need / high access,Low need / high access,9.32090545938748,5.66666666666667,Low need / high access,Low need / high access
E01004201,Tower Hamlets 002D,4,8.64928909952607,8,Low need / high access,Low need / high access,17.7132701421801,5.33333333333333,Low need / high access,Low need / high access
E01004202,Tower Hamlets 005B,4,4.06342913776016,8,Low need / high access,Low need / high access,18.2854311199207,8,Low need / high access,Low need / high access
E01004203,Tower Hamlets 005C,3,5.80431177446103,4.33333333333333,Low need / high access,Low need / high access,14.4278606965174,5,Low need / high access,Low need / high access
E01004204,Tower Hamlets 005D,2,9.6514745308311,5,Low need / high access,Low need / high access,17.2654155495979,4.33333333333333,Low need / high access,Low need / high access
E01004205,Tower Hamlets 013A,2,5.12471655328798,8.66666666666667,Low need / high access,Low need / high access,22.4943310657596,7.66666666666667,High need / high access,Other
E01004206,Tower Hamlets 013B,2,7.36196319018405,3.66666666666667,Low need / high access,Low need / high access,18.8139059304704,4,Low need / high access,Low need / high access
E01004207,Tower Hamlets 011A,2,7.3632538569425,7.33333333333333,Low need / high access,Low need / high access,19.4249649368864,6,High need / high access,Other
E01004208,Tower Hamlets 013C,4,3.53713996968166,5,Low need / high access,Low need / high access,12.3799898938858,5.66666666666667,Low need / high access,Low need / high access
E01004209,Tower Hamlets 011B,2,5.47945205479452,5.66666666666667,Low need / high access,Low need / high access,26.3157894736842,5.33333333333333,High need / high access,Other
E01004211,Tower Hamlets 013D,3,5.21792510742787,4,Low need / high access,Low need / high access,13.5666052793125,4.33333333333333,Low need / high access,Low need / high access
E01004212,Tower Hamlets 011D,4,3.54260089686099,7.66666666666667,Low need / high access,Low need / high access,16.9955156950673,7,Low need / high access,Low need / high access
E01004214,Tower Hamlets 030A,2,7.84919653893696,3.66666666666667,Low need / high access,Low need / high access,23.3621755253399,4.66666666666667,High need / high access,Other
E01004216,Tower Hamlets 030B,7,7.10290827740492,10.6666666666667,Low need / low access,Other,19.1275167785235,10,Low need / low access,Other
E01004217,Tower Hamlets 030C,4,9.00770712909441,8.33333333333333,Low need / high access,Low need / high access,19.1714836223507,7.33333333333333,Low need / high access,Low need / high access
E01004218,Tower Hamlets 030D,7,7.88790866632071,9,Low need / high access,Low need / high access,16.2428645563051,8,Low need / high access,Low need / high access
E01004219,Tower Hamlets 035B,2,3.4571533652078,4,Low need / high access,Low need / high access,23.2070614196396,5.33333333333333,High need / high access,Other
E01004221,Tower Hamlets 036A,5,6.06980273141123,5.66666666666667,Low need / high access,Low need / high access,18.1082448153768,5.33333333333333,Low need / high access,Low need / high access
E01004222,Tower Hamlets 001A,2,10.6959706959707,7,Low need / high access,Low need / high access,17.985347985348,6.33333333333333,Low need / high access,Low need / high access
E01004223,Tower Hamlets 001B,2,11.6425992779783,8.66666666666667,High need / high access,Other,20.6227436823105,9,High need / high access,Other
E01004226,Tower Hamlets 001D,3,4.64923204649232,3.33333333333333,Low need / high access,Low need / high access,22.5404732254047,5,High need / high access,Other
E01004228,Tower Hamlets 003A,4,10.3696098562628,3,Low need / high access,Low need / high access,14.2710472279261,3.33333333333333,Low need / high access,Low need / high access
E01004229,Tower Hamlets 004C,4,7.475317348378,5,Low need / high access,Low need / high access,16.0789844851904,3.66666666666667,Low need / high access,Low need / high access
E01004230,Tower Hamlets 003B,3,8.76048462255359,6.66666666666667,Low need / high access,Low need / high access,17.8471575023299,4,Low need / high access,Low need / high access
E01004231,Tower Hamlets 004D,3,7.94902912621359,6.33333333333333,Low need / high access,Low need / high access,18.871359223301,6.66666666666667,Low need / high access,Low need / high access
E01004232,Tower Hamlets 003C,5,8.00223838836038,5.66666666666667,Low need / high access,Low need / high access,19.3620593172916,7,High need / high access,Other
E01004233,Tower Hamlets 003D,3,9.08265213442325,6,Low need / high access,Low need / high access,16.8483197093551,5.66666666666667,Low need / high access,Low need / high access
E01004234,Tower Hamlets 003E,4,6.6041422430637,10.3333333333333,Low need / low access,Other,18.7182493161391,9.66666666666667,Low need / low access,Other
E01004235,Tower Hamlets 008A,3,7.08841463414634,5,Low need / high access,Low need / high access,24.0091463414634,4,High need / high access,Other
E01004236,Tower Hamlets 008B,2,6.98717948717949,2.66666666666667,Low need / high access,Low need / high access,22.7564102564103,2,High need / high access,Other
E01004237,Tower Hamlets 008C,3,5.67885117493473,5.66666666666667,Low need / high access,Low need / high access,25.4569190600522,6,High need / high access,Other
E01004239,Tower Hamlets 008E,2,10.2535211267606,3,Low need / high access,Low need / high access,24.5070422535211,3.66666666666667,High need / high access,Other
E01004240,Tower Hamlets 012A,3,8.38786436644854,10,Low need / high access,Low need / high access,22.2486615110054,8.33333333333333,High need / high access,Other
E01004241,Tower Hamlets 012B,2,8.00956365809922,6.66666666666667,Low need / high access,Low need / high access,25.403466826061,5.66666666666667,High need / high access,Other
E01004243,Tower Hamlets 020A,2,3.98713826366559,3,Low need / high access,Low need / high access,25.4662379421222,4,High need / high access,Other
E01004244,Tower Hamlets 020B,2,9.80009751340809,4.33333333333333,Low need / high access,Low need / high access,18.2350073135056,3.33333333333333,Low need / high access,Low need / high access
E01004245,Tower Hamlets 018A,1,2.96695886716116,7.33333333333333,Low need / high access,Low need / high access,21.9150370869858,8.33333333333333,High need / high access,Other
E01004247,Tower Hamlets 020C,2,5.64607805987116,3.33333333333333,Low need / high access,Low need / high access,24.2137173171656,4.33333333333333,High need / high access,Other
E01004248,Tower Hamlets 018C,2,4.97881355932203,9.33333333333333,Low need / high access,Low need / high access,28.0190677966102,7.66666666666667,High need / high access,Other
