osm_type,osm_id,name,category,lon,lat,source_geometry_type
node,13142278683,Crownfield Infant School,education_schools,0.1549619,51.5921357,Point
node,13142317618,Rise Park Junior School,education_schools,0.1780933,51.5961781,Point
node,13142317619,Rise Park Infant School,education_schools,0.1783857,51.5966779,Point
node,13159788809,Maudsley and Bethlem Hospital School,education_schools,-0.0911642,51.46984,Point
node,13159795812,Arco Academy,education_schools,-0.0906057,51.4749387,Point
node,13165307685,John Chilton School,education_schools,-0.3474634,51.5535378,Point
node,13165307686,John Chilton School Post 14 Site,education_schools,-0.3845586,51.5442191,Point
node,13165309849,Parkside Studio College,education_schools,-0.4294112,51.520045,Point
node,13165342510,Hewens Primary School,education_schools,-0.4392284,51.5284152,Point
node,13165361977,Unique Academy,education_schools,-0.4138397,51.4807707,Point
node,13166953413,Menorah Foundation School,education_schools,-0.2644273,51.6078382,Point
node,13166953414,Menorah Grammar School,education_schools,-0.2636747,51.6079201,Point
node,13703781318,Capella House School (Secondary Centre),education_schools,-0.3406307,51.4516041,Point
node,13703781326,Clarendon School Secondary Centre,education_schools,-0.3406312,51.4517648,Point
way,4068461,Wood End Primary School,education_schools,-0.3483331515852273,51.55350945,MultiPolygon
way,4097475,North Harringay Primary School,education_schools,-0.10535798626079684,51.5860644,MultiPolygon
way,4132124,Queens Park Community School,education_schools,-0.219051096418556,51.540337050000005,MultiPolygon
way,4229534,Harris Lowe Academy Willesden,education_schools,-0.23415490132487765,51.53981625,MultiPolygon
way,4234606,Hornsey School for Girls,education_schools,-0.11469034195906443,51.5820942,MultiPolygon
way,4234649,Weston Park Primary School,education_schools,-0.11280069920200983,51.58042655,MultiPolygon
way,4239295,Lauriston School,education_schools,-0.045592533127284764,51.53672465,MultiPolygon
way,4262577,Oaks Park High School,education_schools,0.09125448333333379,51.57845845,MultiPolygon
way,4267812,The Crest Academy,education_schools,-0.24122881731675078,51.56248025,MultiPolygon
way,4289954,The Royal Liberty School,education_schools,0.20937854516094873,51.58606315,MultiPolygon
way,4358794,Green Wrythe Primary School,education_schools,-0.17637145141078592,51.38890415,MultiPolygon
way,4404347,St Michael's CofE Primary School,education_schools,-0.08794006578530064,51.6642191,MultiPolygon
way,4404348,Chace Community School,education_schools,-0.07667349771484133,51.6615134,MultiPolygon
way,4408761,Uxbridge High School,education_schools,-0.4741908811991602,51.53575285,MultiPolygon
way,4409715,Heron Hall Academy,education_schools,-0.050301979332165236,51.645943,MultiPolygon
way,4413870,Laurel Park School,education_schools,-0.12307617731428469,51.614670700000005,MultiPolygon
way,4413922,Winchmore School,education_schools,-0.09129532303536317,51.62807,MultiPolygon
way,4413929,St Anne's Catholic High School for Girls,education_schools,-0.10775346692020471,51.616146900000004,MultiPolygon
way,4413948,Palmers Green High School,education_schools,-0.10417687892043706,51.626066,MultiPolygon
way,4414019,Aylward Academy,education_schools,-0.08207018932777226,51.6181627,MultiPolygon
way,4414101,Southgate School,education_schools,-0.1420119747042537,51.647316000000004,MultiPolygon
way,4414129,Highlands School,education_schools,-0.1066441337452031,51.64960135,MultiPolygon
way,4420787,Enfield County School for Girls - Upper School,education_schools,-0.08535269723836313,51.655549300000004,MultiPolygon
relation,13699337,Enfield Grammar School,education_schools,-0.0815252935150158,51.6563244,MultiPolygon
way,4420864,AIM Academy North London,education_schools,-0.046281294314704874,51.63287835,MultiPolygon
way,4421339,Kingsmead School,education_schools,-0.061115860165720806,51.65173585,MultiPolygon
way,4442967,St Ignatius College,education_schools,-0.055305667047434545,51.673149699999996,MultiPolygon
way,4443239,Bishop Stopford's School,education_schools,-0.056619310996266325,51.656847850000005,MultiPolygon
way,4443297,The Lea Valley Academy,education_schools,-0.04154216171510014,51.679716850000005,MultiPolygon
way,4443314,Ark John Keats Academy,education_schools,-0.03695908300856049,51.66659145,MultiPolygon
way,4647094,Goose Green Primary and Nursery School,education_schools,-0.07697874564244372,51.461451999999994,MultiPolygon
way,4652365,St John's and St Clement's Church of England Primary School,education_schools,-0.07167374109928215,51.4630448,MultiPolygon
way,4765426,Holy Trinity Church of England Primary School,education_schools,-0.2844023145189768,51.46377,MultiPolygon
way,4766398,The King's Church of England Primary School,education_schools,-0.28555479881923196,51.481088650000004,MultiPolygon
way,4770429,St Agatha's Catholic Primary School,education_schools,-0.2931251164415545,51.4217742,MultiPolygon
way,4770646,St Paul's C of E Primary School,education_schools,-0.28662259981298166,51.4173307,MultiPolygon
way,4770823,Robin Hood Primary and Nursery School,education_schools,-0.2603158847201739,51.429118200000005,MultiPolygon
way,4775621,St Richard's Church of England Primary School,education_schools,-0.31834425335120364,51.436909150000005,MultiPolygon
way,4784157,,education_schools,0.2058516132661355,51.5771216,MultiPolygon
way,4796634,St George's Primary Catholic Voluntary Academy,education_schools,-0.33159588772282106,51.56313085,MultiPolygon
way,4800540,The Frances Bardsley Academy for Girls,education_schools,0.1988350702791552,51.572995899999995,MultiPolygon
way,4830291,Wallington County Grammar School,education_schools,-0.14970926051258293,51.36931655,MultiPolygon
way,4842335,Lampton Academy,education_schools,-0.3687347131390273,51.4763811,MultiPolygon
way,4844651,Lift Kingsley,education_schools,-0.3584830382508837,51.4711481,MultiPolygon
way,4865563,The Belham Primary School,education_schools,-0.0731872556187024,51.46625275,MultiPolygon
way,4896040,All Saints Carshalton Church of England Primary School,education_schools,-0.15890313987711102,51.36462265,MultiPolygon
way,4907488,Redden Court School,education_schools,0.23208024897959012,51.58668455,MultiPolygon
way,4907651,Harold Court Primary School,education_schools,0.24048293339067645,51.59922965,MultiPolygon
way,4926701,Mandeville School,education_schools,-0.33676867768680896,51.549966299999994,MultiPolygon
way,4941131,Drayton Manor High School,education_schools,-0.33589362034569403,51.51601355,MultiPolygon
way,4941199,Oldfield Primary School and Ealing Primary Centre,education_schools,-0.3470365968798391,51.537711,MultiPolygon
way,4942606,Hilldene Primary School,education_schools,0.20832056406781446,51.602203200000005,MultiPolygon
way,4942983,Ingrebourne School,education_schools,0.21468728793708394,51.61315855,MultiPolygon
way,4942997,Harold Wood Primary School,education_schools,0.23667638826105353,51.5853793,MultiPolygon
way,4944009,Grove Road Primary School,education_schools,-0.3725396600783325,51.46461775,MultiPolygon
way,4949563,Emerson Park Academy,education_schools,0.2446075885697554,51.568769599999996,MultiPolygon
way,4953330,New Oaks Primary,education_schools,-0.34677590147492227,51.4689798,MultiPolygon
way,4953331,Hounslow Town Primary School,education_schools,-0.3536088060763954,51.46991605,MultiPolygon
way,4958932,Orchard Primary School,education_schools,-0.37380412639128824,51.4629341,MultiPolygon
way,4971810,St. Mark's Catholic School,education_schools,-0.37425965845233067,51.4680551,MultiPolygon
way,4986435,St. Michael and St. Martin Catholic Primary School,education_schools,-0.37955032412907835,51.46784295,MultiPolygon
way,4986436,,education_schools,-0.38453665555800826,51.4677851,MultiPolygon
way,4986442,The Heathland School,education_schools,-0.37467691438408257,51.4573469,MultiPolygon
way,4996349,Wellington Primary School - Infants Site,education_schools,-0.376416862310337,51.47470225,MultiPolygon
way,5002548,Alexandra Primary School,education_schools,-0.36044047055280737,51.47402665,MultiPolygon
way,5007797,Gorringe Park Primary School,education_schools,-0.15643267599999625,51.41228835,MultiPolygon
way,5012795,Beavers Community Primary School,education_schools,-0.40034062641368695,51.46926785,MultiPolygon
way,5014215,St Ursula's Catholic Primary School,education_schools,0.20816779926606666,51.6051365,MultiPolygon
way,5015045,James Alleyn Preparatory School,education_schools,-0.08830153965909465,51.45263745,MultiPolygon
way,5022131,Merryhills Primary School,education_schools,-0.1097945578870245,51.6521859,MultiPolygon
way,5034164,Beddington Infants' School,education_schools,-0.14497387496945052,51.3688918,MultiPolygon
way,5034509,Holy Trinity CofE Junior School,education_schools,-0.1465048756347422,51.367849250000006,MultiPolygon
way,5044058,Heston Community School,education_schools,-0.36808181149318375,51.48437045,MultiPolygon
way,5044062,Cranford Community College,education_schools,-0.40808109955713445,51.4873791,MultiPolygon
way,5068503,Isleworth Town Primary School,education_schools,-0.3291376018356832,51.47374765,MultiPolygon
way,5068515,St. Mary's Catholic Primary School,education_schools,-0.32725940291012956,51.469267099999996,MultiPolygon
way,5076640,JCoSS,education_schools,-0.1699919162621,51.65631585,MultiPolygon
way,5076647,Livingstone Primary and Nursery School,education_schools,-0.1666383945271165,51.6555812,MultiPolygon
way,5081403,The Smallberry Green Primary School,education_schools,-0.32781723383720485,51.47549535,MultiPolygon
way,5081409,The Green School for Girls,education_schools,-0.3246604245706287,51.4790402,MultiPolygon
way,5081762,Chiswick School,education_schools,-0.26049068396083225,51.4811928,MultiPolygon
way,5096771,Isleworth and Syon School,education_schools,-0.34178457173509524,51.48014705,MultiPolygon
way,5096788,The Green School for Boys,education_schools,-0.3227319944888204,51.47804295,MultiPolygon
way,5096815,Marlborough Primary School,education_schools,-0.3277078344560295,51.47915245,MultiPolygon
way,5191391,Rooks Heath College,education_schools,-0.37053108720030625,51.563515949999996,MultiPolygon
way,5210822,Mead Primary School,education_schools,0.23147116806863116,51.60347555,MultiPolygon
way,5211117,Drapers' Academy,education_schools,0.24123735398106444,51.61113145,MultiPolygon
way,5211234,Drapers' Pyrgo Priory School,education_schools,0.23709104523519164,51.60995725,MultiPolygon
way,5211981,St Joseph's Catholic Primary School,education_schools,-0.3383903486129569,51.51041275,MultiPolygon
way,5211983,Hobbayne Primary School,education_schools,-0.33624429238195164,51.51696025,MultiPolygon
way,5211985,Brentside High School,education_schools,-0.34060981642362254,51.52657365,MultiPolygon
way,5216490,Vicar's Green Primary School,education_schools,-0.31092675784282564,51.5345453,MultiPolygon
way,5216974,Hathaway Primary School,education_schools,-0.3312594244944687,51.52442775,MultiPolygon
way,5217109,"Gumley House RC Convent School, FCJ",education_schools,-0.3300205778678762,51.46895055,MultiPolygon
way,5235501,Carshalton High School for Girls,education_schools,-0.16964961288521588,51.369650449999995,MultiPolygon
way,5261045,St Philomena's Catholic High School for Girls,education_schools,-0.16909270021545536,51.36483545,MultiPolygon
way,5450707,Beddington Park Academy,education_schools,-0.13415178140782832,51.3727837,MultiPolygon
way,5450728,Sherwood Foundation School,education_schools,-0.13605986075846943,51.369668950000005,MultiPolygon
way,5548356,Cherry Garden School,education_schools,-0.07218432361111135,51.472033550000006,MultiPolygon
way,5655418,Selborne Primary School,education_schools,-0.3354935077826533,51.53765435,MultiPolygon
way,5831179,St John the Baptist Voluntary Aided Church of England Primary School,education_schools,-0.08403015728619559,51.53077195,MultiPolygon
way,5984807,St John's C of E Primary and Nursery School,education_schools,-0.17719887833713738,51.626686899999996,MultiPolygon
way,5991334,The Totteridge Academy,education_schools,-0.2003176643900614,51.638627,MultiPolygon
way,6008166,Rotherfield Primary School,education_schools,-0.09109199419495986,51.539033,MultiPolygon
way,6083578,Mossbourne Parkside Academy,education_schools,-0.06251412962832628,51.548855399999994,MultiPolygon
way,6231349,Lift Noel Park,education_schools,-0.10343393062758138,51.59532525,MultiPolygon
way,7724596,The Compton School,education_schools,-0.16327265458209195,51.60924985,MultiPolygon
way,7848021,Chase Bridge Primary School,education_schools,-0.345344496234697,51.45501415,MultiPolygon
way,7848043,Chatsworth Primary School,education_schools,-0.35445517895570366,51.465087249999996,MultiPolygon
way,7955752,The Campion School,education_schools,0.23093820706863988,51.58133455,MultiPolygon
way,8010152,Pardes House Grammar School,education_schools,-0.19717259993285816,51.599171150000004,MultiPolygon
way,8011955,Nelson Primary School,education_schools,-0.36136188672221675,51.45381065,MultiPolygon
way,8038010,Marshalls Park Academy,education_schools,0.1850915799786712,51.59049195,MultiPolygon
