osm_type,osm_id,name,category,lon,lat,source_geometry_type
node,4891900604,Elsdale Street Surgery,healthcare_gps,-0.0490709,51.5430475,Point
node,5133709825,Wandle Valley Health Centre,healthcare_gps,-0.1647861,51.3844949,Point
node,5135000825,The Old Courthouse Surgery,healthcare_gps,-0.1929383,51.3654754,Point
node,5139797190,Deerbrook Surgery,healthcare_gps,-0.1063255,51.4383349,Point
node,5217359172,Westminster Physiotherapy Centre,healthcare_gps,-0.145242,51.4981616,Point
node,5276633666,The Belgravia Surgery,healthcare_gps,-0.1485854,51.4949786,Point
node,5346627622,Surgery,healthcare_gps,-0.096533,51.4892079,Point
node,5359914414,SameDayDoctor,healthcare_gps,-0.0189145,51.4995321,Point
node,5413338301,Covent Garden Medical Centre,healthcare_gps,-0.1247294,51.5150982,Point
node,5617222951,St John's Hill Surgery - Begg Practice,healthcare_gps,-0.1793443,51.4598896,Point
node,5743765714,Thornton Road & Valley Park Surgery,healthcare_gps,-0.1207668,51.3880411,Point
node,5797011698,Bluebird care,healthcare_gps,-0.0975309,51.3563021,Point
node,5808565650,XX Place Health Centre,healthcare_gps,-0.0427222,51.5244487,Point
node,5823918890,High Road Surgery,healthcare_gps,0.0049843,51.5538908,Point
node,5851378233,St. James Medical Centre,healthcare_gps,-0.0930579,51.3819385,Point
node,5888569702,Student Medical Centre,healthcare_gps,-0.2436382,51.4553815,Point
node,5890360895,Mersham Medical Centre,healthcare_gps,-0.0963938,51.4041393,Point
node,5937792477,Chartfield Surgery,healthcare_gps,-0.2263183,51.4573552,Point
node,5940261538,Woodcote Medical,healthcare_gps,-0.124241,51.3412198,Point
node,5941212043,Mulgrave Road Surgery,healthcare_gps,-0.1962853,51.358341,Point
node,5956800857,Addiscombe Road Surgery,healthcare_gps,-0.0603943,51.3764716,Point
node,5959533600,Shirley Medical Centre,healthcare_gps,-0.0437019,51.3754083,Point
node,5971390531,Willow Tree Family Doctors,healthcare_gps,-0.265583,51.5896925,Point
node,6013901460,Friends' Road Medical,healthcare_gps,-0.094977,51.3711916,Point
node,6016183252,Wick Health Centre,healthcare_gps,-0.0373885,51.5473165,Point
node,6037513858,The Coulsdon Medical Practice,healthcare_gps,-0.1348706,51.3236918,Point
node,6060260266,Woodcote Medical,healthcare_gps,-0.1442892,51.3192787,Point
node,6122424507,Sutton Health Clinic,healthcare_gps,-0.1982131,51.3438973,Point
node,6129146649,Hackney Podiatry,healthcare_gps,-0.0350229,51.5452333,Point
node,6183125365,Portland Outpatient Consulting Suites,healthcare_gps,-0.1444272,51.5234875,Point
node,6183125391,Urgent Care Centre for Children,healthcare_gps,-0.1441321,51.5228275,Point
node,6230033422,Clapham Family Practice,healthcare_gps,-0.1334645,51.4631719,Point
node,6235947331,Hampton Surgery,healthcare_gps,0.0017528,51.5659176,Point
node,6273524242,,healthcare_gps,-0.1463007,51.5182882,Point
node,6273702324,,healthcare_gps,-0.1465407,51.5184205,Point
node,6293868956,Green Lanes Surgery & Pharmacy,healthcare_gps,-0.0940168,51.6330775,Point
node,6295568777,Gillian House Surgery,healthcare_gps,-0.1058105,51.6220216,Point
node,6359152655,Earlsfield Practice,healthcare_gps,-0.1873741,51.4386629,Point
node,6391756280,Park Practice @ Oaks Medical Centre,healthcare_gps,-0.0632611,51.4131323,Point
node,6439032333,Binfield Road General Practice,healthcare_gps,-0.1235916,51.4726026,Point
node,6464111881,Hurley Clinic Kennington GP Surgery,healthcare_gps,-0.1067888,51.4906951,Point
node,6600756766,Elthorne Park Surgery,healthcare_gps,-0.326262,51.5037643,Point
node,6683379034,Coyne Medical,healthcare_gps,-0.19448,51.4751028,Point
node,6687266221,Knoll Medical Practice,healthcare_gps,0.1011988,51.3757246,Point
node,6780555603,Health Centre,healthcare_gps,-0.2055147,51.5263247,Point
node,6813682542,Half Penny Steps Health Centre,healthcare_gps,-0.2062283,51.5262206,Point
node,6830736896,Health At The Stowe,healthcare_gps,-0.190928,51.5204926,Point
node,6946976671,HCA UK at Docklands,healthcare_gps,-0.0196149,51.5026304,Point
node,6952421607,Aspire Medical Centre,healthcare_gps,0.0501296,51.5325668,Point
node,6991344248,Bayswater Medical Centre,healthcare_gps,-0.1795448,51.5135553,Point
node,7087241286,London Professional Aesthetics,healthcare_gps,-0.0938349,51.5242198,Point
node,7112793485,Eudelo Skin Experience Centre,healthcare_gps,-0.1682985,51.4933932,Point
node,7177774408,Scarsdale Medical Centre,healthcare_gps,-0.1919002,51.4994073,Point
node,7200507876,Richmond Medical Group,healthcare_gps,-0.278731,51.4795157,Point
node,7236214788,Chiropractic Alchemy,healthcare_gps,-0.2103548,51.5202866,Point
node,7254764211,Meanwhile Garden Medical Centre,healthcare_gps,-0.2024236,51.5221919,Point
node,7255009409,The Golborne Medical Centre,healthcare_gps,-0.2066006,51.5240112,Point
node,7359687539,Anerley Surgery,healthcare_gps,-0.0606243,51.4090535,Point
node,7370243196,Belmont Health Centre,healthcare_gps,-0.3205834,51.601061,Point
node,7440239078,Enderley Road Medical Centre,healthcare_gps,-0.3406969,51.6026877,Point
node,7494360855,Cuckoo Lane Practice,healthcare_gps,-0.3345803,51.5101417,Point
node,7512086275,Kensington Eye centre,healthcare_gps,-0.1921146,51.5036922,Point
node,7539055427,The Sandringham Practice,healthcare_gps,-0.0668686,51.5481176,Point
node,7539076653,Dalston Practice,healthcare_gps,-0.0668575,51.5480376,Point
node,7549942998,Holborn Medical Centre,healthcare_gps,-0.1186012,51.5222434,Point
node,7552050124,Whiston Road Surgery,healthcare_gps,-0.0773031,51.5339976,Point
node,7618314667,Bramley Avenue Surgery,healthcare_gps,-0.1404561,51.3233416,Point
node,7698684419,Kensington Therapy Centre,healthcare_gps,-0.1967569,51.499551,Point
node,7705612751,Group Practice,healthcare_gps,-0.1975306,51.4975818,Point
node,7761794553,Wimbledon Medical Practice,healthcare_gps,-0.1981951,51.4175604,Point
node,7765523597,Elm House Surgery,healthcare_gps,-0.0332712,51.4049877,Point
node,7795481948,Downland Surgery,healthcare_gps,-0.1238605,51.3043403,Point
