LSOA21CD,LSOA21NM,borough_name,group,grid_mean_mismatch,grid_mean_lisa_cluster_analytical,grid_local_moran_i_permutation,grid_local_moran_p_permutation,grid_local_moran_q_bh,grid_mean_lisa_cluster_fdr,analytical_high_high,fdr_high_high
E01002378,Havering 010E,Havering,children_and_adolescents,1.71249550989934,Not significant,0.708004891915656,0.0817,0.145659428571429,Not significant,FALSE,FALSE
E01002379,Havering 012D,Havering,children_and_adolescents,0.905595711044085,Not significant,0.319749648173824,0.0489,0.103348348856901,Not significant,FALSE,FALSE
E01002380,Havering 012E,Havering,children_and_adolescents,1.73753179036815,Not significant,0.698147926920333,0.0921,0.158758011049724,Not significant,FALSE,FALSE
E01002381,Havering 012F,Havering,children_and_adolescents,1.18825288061976,Not significant,0.380365314773602,0.0939,0.160530410958904,Not significant,FALSE,FALSE
E01002382,Havering 014F,Havering,children_and_adolescents,0.854472588678781,Not significant,0.25142188093819,0.1205,0.190299272382158,Not significant,FALSE,FALSE
E01002383,Havering 010F,Havering,children_and_adolescents,2.36125703589665,Not significant,1.02254357895149,0.0761,0.138849122807018,Not significant,FALSE,FALSE
E01002384,Havering 019D,Havering,children_and_adolescents,-0.688475957065343,Not significant,-0.0587380077004385,0.3959,0.430105070729053,Not significant,FALSE,FALSE
E01002385,Havering 024A,Havering,children_and_adolescents,1.19587101621178,Not significant,0.292870043750537,0.1145,0.184263056092843,Not significant,FALSE,FALSE
E01002386,Havering 022E,Havering,children_and_adolescents,-1.7523951655101,Not significant,-0.530816071187639,0.0757,0.138575137513751,Not significant,FALSE,FALSE
E01002387,Havering 024B,Havering,children_and_adolescents,0.937709459291847,Not significant,0.143726581720566,0.2797,0.337996223674655,Not significant,FALSE,FALSE
E01002388,Havering 024C,Havering,children_and_adolescents,1.61033174949478,Not significant,0.508093686313429,0.1581,0.228300607463118,Not significant,FALSE,FALSE
E01002389,Havering 024D,Havering,children_and_adolescents,0.471752775377795,Not significant,0.219694802296717,0.0549,0.111180851926978,Not significant,FALSE,FALSE
E01002390,Havering 024E,Havering,children_and_adolescents,0.742561759907622,Not significant,0.148947924355362,0.2353,0.300260122699387,Not significant,FALSE,FALSE
E01002391,Havering 018E,Havering,children_and_adolescents,1.33264932182679,Not significant,0.388188348745892,0.1204,0.190299272382158,Not significant,FALSE,FALSE
E01002392,Hillingdon 020A,Hillingdon,children_and_adolescents,3.26206673209695,High-high mismatch cluster,2.96904290705564,0.0001,0.00156,High-high mismatch cluster,TRUE,TRUE
E01002393,Hillingdon 020B,Hillingdon,children_and_adolescents,2.25289422353228,High-high mismatch cluster,2.00835139990149,0.0001,0.00156,High-high mismatch cluster,TRUE,TRUE
E01002394,Hillingdon 021A,Hillingdon,children_and_adolescents,3.35334995197113,High-high mismatch cluster,3.08611989516118,0.0001,0.00156,High-high mismatch cluster,TRUE,TRUE
E01002395,Hillingdon 021B,Hillingdon,children_and_adolescents,1.64904795003906,High-high mismatch cluster,1.57305882140779,0.0001,0.00156,High-high mismatch cluster,TRUE,TRUE
E01002396,Hillingdon 026A,Hillingdon,children_and_adolescents,1.45954853559826,High-high mismatch cluster,1.28585597299771,0.0001,0.00156,High-high mismatch cluster,TRUE,TRUE
E01002397,Hillingdon 021C,Hillingdon,children_and_adolescents,1.74155271862459,High-high mismatch cluster,1.66592454519204,0.0001,0.00156,High-high mismatch cluster,TRUE,TRUE
E01002398,Hillingdon 021D,Hillingdon,children_and_adolescents,2.78362911679483,High-high mismatch cluster,2.78481783034571,0.0001,0.00156,High-high mismatch cluster,TRUE,TRUE
E01002399,Hillingdon 021E,Hillingdon,children_and_adolescents,2.25542192082771,High-high mismatch cluster,1.86877396196948,0.0005,0.00447311827956989,High-high mismatch cluster,TRUE,TRUE
E01002400,Hillingdon 024A,Hillingdon,children_and_adolescents,1.52978430537718,High-high mismatch cluster,1.00260378021315,0.0004,0.00385482625482626,High-high mismatch cluster,TRUE,TRUE
E01002401,Hillingdon 024B,Hillingdon,children_and_adolescents,2.49863717369539,High-high mismatch cluster,1.90234046085403,0.0001,0.00156,High-high mismatch cluster,TRUE,TRUE
E01002402,Hillingdon 024C,Hillingdon,children_and_adolescents,1.0100201053396,High-high mismatch cluster,0.795560320111503,0.0019,0.0112113475177305,High-high mismatch cluster,TRUE,TRUE
E01002403,Hillingdon 024D,Hillingdon,children_and_adolescents,2.3742913695977,High-high mismatch cluster,1.7633378416441,0.003,0.0155837669094693,High-high mismatch cluster,TRUE,TRUE
E01002404,Hillingdon 024E,Hillingdon,children_and_adolescents,2.41569283686833,High-high mismatch cluster,2.25421397101574,0.0001,0.00156,High-high mismatch cluster,TRUE,TRUE
E01002405,Hillingdon 027A,Hillingdon,children_and_adolescents,1.95426663260551,High-high mismatch cluster,1.1245197419221,0.0045,0.0202196219621962,High-high mismatch cluster,TRUE,TRUE
E01002408,Hillingdon 019A,Hillingdon,children_and_adolescents,1.94570207423482,Not significant,0.950002763418987,0.0329,0.0793414492753623,Not significant,FALSE,FALSE
E01002409,Hillingdon 019B,Hillingdon,children_and_adolescents,1.56342959975322,High-high mismatch cluster,0.998250801452003,0.006,0.0244905968928863,High-high mismatch cluster,TRUE,TRUE
E01002410,Hillingdon 017A,Hillingdon,children_and_adolescents,0.366201203434521,Not significant,0.164716163212183,0.0233,0.0628722162162162,Not significant,FALSE,FALSE
E01002411,Hillingdon 022A,Hillingdon,children_and_adolescents,2.67506796869972,Not significant,0.840331909882297,0.1024,0.170849197860963,Not significant,FALSE,FALSE
E01002412,Hillingdon 017B,Hillingdon,children_and_adolescents,0.994708054329669,High-high mismatch cluster,0.455079692517033,0.0192,0.0548006861063465,Not significant,TRUE,FALSE
E01002413,Hillingdon 022B,Hillingdon,children_and_adolescents,1.54432571046199,High-high mismatch cluster,1.02058632914129,0.0099,0.03456,High-high mismatch cluster,TRUE,TRUE
E01002414,Hillingdon 015A,Hillingdon,children_and_adolescents,-1.4362341982703,Not significant,-0.473878530945738,0.0454,0.0986664344797562,Not significant,FALSE,FALSE
E01002415,Hillingdon 010A,Hillingdon,children_and_adolescents,1.58551459820599,Not significant,0.609113132455076,0.0604,0.118894637223975,Not significant,FALSE,FALSE
E01002416,Hillingdon 008A,Hillingdon,children_and_adolescents,0.986465140034012,Not significant,0.328796359756,0.0884,0.15419035639413,Not significant,FALSE,FALSE
E01002417,Hillingdon 008B,Hillingdon,children_and_adolescents,-0.100323717364592,Not significant,-0.0235251189449694,0.1947,0.264114782608696,Not significant,FALSE,FALSE
E01002418,Hillingdon 006A,Hillingdon,children_and_adolescents,1.46163825184736,Not significant,0.523863105018512,0.0708,0.132223569023569,Not significant,FALSE,FALSE
E01002419,Hillingdon 006B,Hillingdon,children_and_adolescents,0.105606398776772,Not significant,0.0295014696301342,0.1499,0.220477548615203,Not significant,FALSE,FALSE
E01002420,Hillingdon 008C,Hillingdon,children_and_adolescents,1.44134841560735,Not significant,0.276178842399433,0.2054,0.273720448478377,Not significant,FALSE,FALSE
E01002421,Hillingdon 008D,Hillingdon,children_and_adolescents,0.180173248603334,Not significant,0.0770231458659415,0.0361,0.0849652050919378,Not significant,FALSE,FALSE
E01002422,Hillingdon 018A,Hillingdon,children_and_adolescents,0.955630490417744,High-high mismatch cluster,0.65739723703329,0.0012,0.00830846047156727,High-high mismatch cluster,TRUE,TRUE
E01002423,Hillingdon 018B,Hillingdon,children_and_adolescents,1.4412095110198,High-high mismatch cluster,0.926504648813587,0.0004,0.00385482625482626,High-high mismatch cluster,TRUE,TRUE
E01002424,Hillingdon 018C,Hillingdon,children_and_adolescents,2.32399289347578,High-high mismatch cluster,1.92321757717759,0.0005,0.00447311827956989,High-high mismatch cluster,TRUE,TRUE
E01002425,Hillingdon 018D,Hillingdon,children_and_adolescents,0.900600452602206,High-high mismatch cluster,0.554825277137965,0.0164,0.0492295850871918,High-high mismatch cluster,TRUE,TRUE
E01002426,Hillingdon 021F,Hillingdon,children_and_adolescents,3.08582527840563,High-high mismatch cluster,2.50641195524947,0.0001,0.00156,High-high mismatch cluster,TRUE,TRUE
E01002427,Hillingdon 018E,Hillingdon,children_and_adolescents,1.6462884741002,High-high mismatch cluster,1.23854562895674,0.0027,0.0143387234042553,High-high mismatch cluster,TRUE,TRUE
E01002428,Hillingdon 018F,Hillingdon,children_and_adolescents,1.55043746531219,High-high mismatch cluster,1.06081533631913,0.0011,0.00778893617021277,High-high mismatch cluster,TRUE,TRUE
E01002429,Hillingdon 019C,Hillingdon,children_and_adolescents,2.58940607716241,High-high mismatch cluster,1.63096091697641,0.007,0.0273213448006255,High-high mismatch cluster,TRUE,TRUE
E01002430,Hillingdon 007A,Hillingdon,children_and_adolescents,1.24546338639849,Not significant,0.365899801126914,0.1212,0.191042121881907,Not significant,FALSE,FALSE
E01002431,Hillingdon 006C,Hillingdon,children_and_adolescents,1.71241860491901,High-high mismatch cluster,1.00765216810127,0.0106,0.036119590443686,High-high mismatch cluster,TRUE,TRUE
E01002432,Hillingdon 006D,Hillingdon,children_and_adolescents,0.730558353832177,Not significant,0.207196447855836,0.107,0.176168865435356,Not significant,FALSE,FALSE
E01002433,Hillingdon 004A,Hillingdon,children_and_adolescents,0.803182112922204,Not significant,0.268337427385642,0.0904,0.15663894481083,Not significant,FALSE,FALSE
E01002434,Hillingdon 007B,Hillingdon,children_and_adolescents,0.263465644947239,Not significant,0.078060812870874,0.1127,0.182365769854133,Not significant,FALSE,FALSE
E01002435,Hillingdon 007C,Hillingdon,children_and_adolescents,0.65341302988239,Not significant,0.107431362984267,0.227,0.29349494949495,Not significant,FALSE,FALSE
E01002436,Hillingdon 004B,Hillingdon,children_and_adolescents,0.115939468104845,Not significant,0.055198530844211,0.0506,0.105644165621079,Not significant,FALSE,FALSE
E01002437,Hillingdon 006E,Hillingdon,children_and_adolescents,0.631549434530719,High-high mismatch cluster,0.340220011531991,0.0062,0.0250813614262561,High-high mismatch cluster,TRUE,TRUE
E01002438,Hillingdon 003A,Hillingdon,children_and_adolescents,1.65650322897777,Not significant,0.538899977649128,0.1843,0.25401038100497,Not significant,FALSE,FALSE
E01002439,Hillingdon 003B,Hillingdon,children_and_adolescents,-0.121869677834726,Not significant,-0.067034611546504,0.0474,0.10107680478428,Not significant,FALSE,FALSE
E01002440,Hillingdon 003C,Hillingdon,children_and_adolescents,1.58672551011007,Not significant,0.669693181608138,0.0561,0.112651327433628,Not significant,FALSE,FALSE
E01002441,Hillingdon 003D,Hillingdon,children_and_adolescents,1.12404148256449,High-high mismatch cluster,0.62281028900351,0.0006,0.0050255033557047,High-high mismatch cluster,TRUE,TRUE
E01002442,Hillingdon 003E,Hillingdon,children_and_adolescents,1.56455116857587,Not significant,0.663009010921567,0.2722,0.331824761904762,Not significant,FALSE,FALSE
E01002443,Hillingdon 032A,Hillingdon,children_and_adolescents,1.88377314287041,High-high mismatch cluster,1.33310795286183,0.0001,0.00156,High-high mismatch cluster,TRUE,TRUE
E01002444,Hillingdon 031A,Hillingdon,children_and_adolescents,1.53450108472231,High-high mismatch cluster,1.23136218201839,0.0001,0.00156,High-high mismatch cluster,TRUE,TRUE
E01002445,Hillingdon 029A,Hillingdon,children_and_adolescents,3.07075519426283,High-high mismatch cluster,2.2305221381039,0.0015,0.0096,High-high mismatch cluster,TRUE,TRUE
E01002446,Hillingdon 031B,Hillingdon,children_and_adolescents,2.76659185082683,High-high mismatch cluster,2.35840290669689,0.0001,0.00156,High-high mismatch cluster,TRUE,TRUE
E01002447,Hillingdon 031C,Hillingdon,children_and_adolescents,2.11230059270789,High-high mismatch cluster,1.63308274252652,0.0002,0.00242330097087379,High-high mismatch cluster,TRUE,TRUE
E01002448,Hillingdon 032B,Hillingdon,children_and_adolescents,1.79176342406255,High-high mismatch cluster,1.34811911445063,0.0004,0.00385482625482626,High-high mismatch cluster,TRUE,TRUE
E01002449,Hillingdon 032C,Hillingdon,children_and_adolescents,1.6421355574248,High-high mismatch cluster,1.19452254053768,0.0116,0.0385790806129247,High-high mismatch cluster,TRUE,TRUE
E01002450,Hillingdon 014A,Hillingdon,children_and_adolescents,2.00844831605865,Not significant,1.32852167423211,0.025,0.065443104352386,Not significant,FALSE,FALSE
E01002451,Hillingdon 014B,Hillingdon,children_and_adolescents,1.50383040412727,High-high mismatch cluster,0.912287637771028,0.0034,0.0170068136272545,High-high mismatch cluster,TRUE,TRUE
E01002452,Hillingdon 014C,Hillingdon,children_and_adolescents,1.25599378612322,High-high mismatch cluster,0.709272493304347,0.0042,0.0195764705882353,High-high mismatch cluster,TRUE,TRUE
E01002453,Hillingdon 014D,Hillingdon,children_and_adolescents,1.50194921288411,High-high mismatch cluster,1.09135452904152,0.0043,0.0197839631336406,High-high mismatch cluster,TRUE,TRUE
E01002454,Hillingdon 014E,Hillingdon,children_and_adolescents,2.50316633748089,High-high mismatch cluster,1.55007667244908,0.0003,0.0031661733615222,High-high mismatch cluster,TRUE,TRUE
E01002455,Hillingdon 019D,Hillingdon,children_and_adolescents,1.95692023113331,High-high mismatch cluster,1.26663752415283,0.0003,0.0031661733615222,High-high mismatch cluster,TRUE,TRUE
E01002456,Hillingdon 017C,Hillingdon,children_and_adolescents,1.74487714401768,High-high mismatch cluster,0.877114959712539,0.0059,0.024221052631579,High-high mismatch cluster,TRUE,TRUE
E01002457,Hillingdon 019E,Hillingdon,children_and_adolescents,1.9809152747042,Not significant,1.01275273898867,0.0645,0.124222222222222,Not significant,FALSE,FALSE
E01002458,Hillingdon 011A,Hillingdon,children_and_adolescents,1.25447718989607,Not significant,0.520194009551703,0.0549,0.111180851926978,Not significant,FALSE,FALSE
E01002459,Hillingdon 011B,Hillingdon,children_and_adolescents,0.918717695189418,Not significant,0.2243313273382,0.2132,0.281633871394549,Not significant,FALSE,FALSE
E01002460,Hillingdon 011C,Hillingdon,children_and_adolescents,-0.870818766416911,Low-high spatial outlier,-0.456282235197987,0.0087,0.0315857454545455,Low-high spatial outlier,FALSE,FALSE
E01002461,Hillingdon 013A,Hillingdon,children_and_adolescents,1.78632837581074,High-high mismatch cluster,1.00757659123059,0.0127,0.0411945419103314,High-high mismatch cluster,TRUE,TRUE
E01002462,Hillingdon 011D,Hillingdon,children_and_adolescents,2.54149777278156,Not significant,0.802383320290108,0.1569,0.22702747826087,Not significant,FALSE,FALSE
E01002463,Hillingdon 013B,Hillingdon,children_and_adolescents,1.17975339936256,Not significant,0.539618056354359,0.028,0.0709883189436262,Not significant,FALSE,FALSE
E01002464,Hillingdon 011E,Hillingdon,children_and_adolescents,1.35832517098552,Not significant,0.55768608382156,0.0307,0.0760190476190476,Not significant,FALSE,FALSE
E01002465,Hillingdon 009A,Hillingdon,children_and_adolescents,2.62336314388945,Not significant,1.14748091524458,0.0367,0.0858511715089035,Not significant,FALSE,FALSE
E01002466,Hillingdon 010B,Hillingdon,children_and_adolescents,1.36792389852793,High-high mismatch cluster,0.706155828964516,0.0125,0.0407576747224037,High-high mismatch cluster,TRUE,TRUE
E01002467,Hillingdon 009B,Hillingdon,children_and_adolescents,1.64004642895882,Not significant,0.779191618290755,0.0241,0.06416384,Not significant,FALSE,FALSE
E01002468,Hillingdon 010C,Hillingdon,children_and_adolescents,0.248371848007224,Not significant,0.110620877342764,0.0355,0.0839090909090909,Not significant,FALSE,FALSE
E01002469,Hillingdon 010D,Hillingdon,children_and_adolescents,0.723026838876178,Not significant,0.362302834600687,0.0309,0.0762118577075099,Not significant,FALSE,FALSE
E01002470,Hillingdon 007D,Hillingdon,children_and_adolescents,0.76697695792802,Not significant,0.146749556611131,0.2262,0.29291579766537,Not significant,FALSE,FALSE
