LSOA21CD,LSOA21NM,borough_name,london_ring,IMD_Decile,older_adults_pct,children_pct,family_walk_index,family_transit_index,working_walk_index,working_transit_index,older_walk_index,older_transit_index,children_walk_index,children_transit_index,children_pt15_index,caregiving_pt15_index,older_pt15_index
E01004547,Wandsworth 029C,Wandsworth,Inner London,5,14.4662921348315,13.5533707865169,33.7333333333333,61.5333333333333,34.7333333333333,63.7666666666667,30.4,60.3333333333333,33.7333333333333,61.5333333333333,33.7333333333333,34.7333333333333,30.4
E01004548,Wandsworth 029D,Wandsworth,Inner London,6,8.99262899262899,11.6953316953317,52.9333333333333,73.4,53.2666666666667,74.2333333333334,51.4666666666667,72.8,52.9333333333333,73.4,52.9333333333333,53.2666666666667,51.4666666666667
E01004549,Wandsworth 027D,Wandsworth,Inner London,5,10.5231509320505,15.0330727600722,43.8666666666667,71.8,52.9333333333333,76.2666666666667,43.2666666666667,71.4666666666667,43.8666666666667,71.8,43.8666666666667,52.9333333333333,43.2666666666667
E01004550,Wandsworth 017D,Wandsworth,Inner London,7,18.8096987509184,18.8096987509184,25.3333333333333,58.8,22.5333333333333,53.6333333333333,14.4,52.2333333333333,25.3333333333333,58.8,25.3333333333333,22.5333333333333,14.4
E01004551,Wandsworth 012E,Wandsworth,Inner London,6,6.64536741214058,9.45686900958466,58.5333333333333,78.2666666666667,54.1333333333333,72.8,60.8666666666667,79.2333333333334,58.5333333333333,78.2666666666667,59.2,54.9333333333333,62.3333333333333
E01004552,Wandsworth 008C,Wandsworth,Inner London,8,3.90466531440162,9.38133874239351,55.8666666666667,76.7333333333333,56.6666666666667,74.8666666666667,61.2666666666667,78.9666666666667,55.8666666666667,76.7333333333333,55.8666666666667,56.6666666666667,61.2666666666667
E01004553,Wandsworth 015A,Wandsworth,Inner London,8,7.2644721906924,15.3802497162316,38.2666666666667,66.3333333333333,36.3333333333333,60.3,40.8,66.5333333333334,38.2666666666667,66.3333333333333,38.2666666666667,36.3333333333333,40.8
E01004554,Wandsworth 009A,Wandsworth,Inner London,9,6.590084643289,21.2212817412334,30.1333333333333,60.2666666666667,26.0666666666667,58.0333333333334,24.1333333333333,54.7666666666667,30.1333333333333,60.2666666666667,30.1333333333333,26.0666666666667,24.1333333333333
E01004555,Wandsworth 017E,Wandsworth,Inner London,10,7.88405797101449,27.4782608695652,29.8666666666667,62,28.6666666666667,57.6,20,56.1,29.8666666666667,62,29.8666666666667,28.6666666666667,20
E01004556,Wandsworth 009B,Wandsworth,Inner London,10,7.22964763061968,29.4653705953827,49.4666666666667,71,43.7333333333333,65.4,42.2,66.8,49.4666666666667,71,49.4666666666667,43.7333333333333,42.2
E01004557,Wandsworth 015B,Wandsworth,Inner London,9,8.37182448036952,23.2678983833718,51.2,72.4,45.6666666666667,63.7,50.7333333333333,70.9333333333333,51.2,72.4,51.2,45.6666666666667,50.7333333333333
E01004558,Wandsworth 015C,Wandsworth,Inner London,10,7.27075420510038,25.0678241996744,48.5333333333333,72.9333333333333,42.6666666666667,67.3,40.0666666666667,68.1333333333333,48.5333333333333,72.9333333333333,50.1333333333334,45.6666666666667,42.0666666666667
E01004559,Wandsworth 015D,Wandsworth,Inner London,9,9.33242506811989,23.3651226158038,35.6,63.5333333333333,26.5333333333333,54.0333333333333,24,56.4333333333333,35.6,63.5333333333333,35.6,26.5333333333333,24
E01004560,Wandsworth 001A,Wandsworth,Inner London,6,9.09560723514212,15.5038759689922,30.1333333333333,60.9333333333333,21.9333333333333,52.5666666666667,21.9333333333333,54.5666666666667,30.1333333333333,60.9333333333333,30.1333333333333,21.9333333333333,21.9333333333333
E01004563,Wandsworth 039E,Wandsworth,Inner London,3,6.23853211009174,19.2660550458716,36.8,67.3333333333333,31.4666666666667,63.3666666666667,39.8666666666667,68.5333333333333,36.8,67.3333333333333,36.8,31.4666666666667,39.8666666666667
E01004564,Wandsworth 039D,Wandsworth,Inner London,5,8.00854244527496,11.3721302722904,20.8,59.1333333333333,18,55.1666666666667,20,59.2333333333334,20.8,59.1333333333333,22.8,20.4,24.4
E01004565,Wandsworth 005A,Wandsworth,Inner London,5,7.95660036166365,11.8143459915612,45.6,71.8666666666667,36.4666666666667,66.1666666666667,41.6666666666667,69.6,45.6,71.8666666666667,45.6,36.4666666666667,41.6666666666667
E01004566,Wandsworth 001B,Wandsworth,Inner London,7,11.9047619047619,13.5119047619048,44.4,72.0666666666667,41.7333333333333,70.6666666666667,47.8,73.7333333333333,44.4,72.0666666666667,44.4,41.7333333333333,47.8
E01004567,Wandsworth 039A,Wandsworth,Inner London,3,7.11261642675699,20.0254022015241,65.2,81.4666666666667,51.7333333333333,74.0666666666667,51.2,74.5,65.2,81.4666666666667,65.8666666666667,52.5333333333333,52.6666666666667
E01004568,Wandsworth 013A,Wandsworth,Inner London,4,4.76730987514188,21.05561861521,38.6666666666667,65.2666666666667,32.6,54.2,33.6,61.5333333333333,38.6666666666667,65.2666666666667,39.3333333333333,33.4,35.0666666666667
E01004569,Wandsworth 023A,Wandsworth,Inner London,4,10.3781512605042,19.2436974789916,54.9333333333333,76.5333333333333,47.1333333333333,67.9,52.6,75.2333333333334,54.9333333333333,76.5333333333333,56.8,48.4666666666667,55.8
E01004570,Wandsworth 023B,Wandsworth,Inner London,2,10.7604759441283,22.7625452664252,58,76.9333333333333,44.9333333333333,63.8,43.4666666666667,68.8666666666667,58,76.9333333333333,58.9333333333333,45.6,45.0666666666667
E01004571,Wandsworth 023C,Wandsworth,Inner London,4,8.94308943089431,19.8373983739837,50,72.4666666666667,40.9333333333333,61.4666666666667,42.6666666666667,67.6666666666667,50,72.4666666666667,50,40.9333333333333,42.6666666666667
E01004572,Wandsworth 016A,Wandsworth,Inner London,4,12.8113879003559,20.4033214709371,18.6666666666667,52.4,19.4666666666667,48.3,14.1333333333333,46.3,18.6666666666667,52.4,18.6666666666667,19.4666666666667,14.1333333333333
E01004573,Wandsworth 023D,Wandsworth,Inner London,3,10.8011869436202,18.2195845697329,21.3333333333333,49.8,14.1333333333333,40.3666666666667,19.4666666666667,41.4666666666667,21.3333333333333,49.8,21.3333333333333,14.1333333333333,19.4666666666667
E01004574,Wandsworth 013B,Wandsworth,Inner London,2,4.39508506616257,27.0793950850662,38.4,64.0666666666667,33.3333333333333,52.5666666666667,35.2,61,38.4,64.0666666666667,39.0666666666667,34.1333333333333,36.6666666666667
E01004575,Wandsworth 013C,Wandsworth,Inner London,3,17.7436440677966,15.9427966101695,17.8666666666667,53.8666666666667,16.7333333333333,45.0666666666667,15.4,50.2333333333333,17.8666666666667,53.8666666666667,17.8666666666667,16.7333333333333,15.4
E01004576,Wandsworth 013D,Wandsworth,Inner London,3,10.9725685785536,24.1271820448878,14.4,48.2,10.5333333333333,42.2666666666667,9,39.5,14.4,48.2,14.4,10.5333333333333,9
E01004577,Wandsworth 003C,Wandsworth,Inner London,6,12.2294372294372,14.7186147186147,43.2,70.2666666666667,42.4666666666667,65.9,46.6,71.3,43.2,70.2666666666667,43.2,42.4666666666667,46.6
E01004579,Wandsworth 004B,Wandsworth,Inner London,5,11.8589743589744,15.5448717948718,58.9333333333333,78,46.6,67.4333333333333,57.9333333333333,76.7666666666667,58.9333333333333,78,58.9333333333333,46.6,57.9333333333333
E01004580,Wandsworth 004C,Wandsworth,Inner London,5,8.04162724692526,16.2251655629139,58.2666666666667,77.4,43.2666666666667,65.2666666666667,50.2666666666667,72.6,58.2666666666667,77.4,58.2666666666667,43.2666666666667,50.2666666666667
E01004581,Wandsworth 004D,Wandsworth,Inner London,6,12.6895002807412,12.0718697361033,56,76.1333333333333,42.0666666666667,63.5666666666667,36.4,65.4,56,76.1333333333333,56,42.0666666666667,36.4
E01004582,Wandsworth 001C,Wandsworth,Inner London,8,19.3826600090785,12.0744439400817,38.4,67.4666666666667,43.2,64.6666666666667,43.2666666666667,69.0333333333333,38.4,67.4666666666667,38.4,43.2,43.2666666666667
E01004583,Wandsworth 001D,Wandsworth,Inner London,7,25.1461988304094,11.6959064327485,59.7333333333333,79.4,53.0666666666667,72.8,46.9333333333333,72.8333333333334,59.7333333333333,79.4,60.9333333333333,54.1333333333333,48.8666666666667
E01004584,Wandsworth 003D,Wandsworth,Inner London,3,9.85507246376812,19.5942028985507,59.2,78.1333333333333,51.7333333333333,70,51.4,73.5,59.2,78.1333333333333,59.2,51.7333333333333,51.4
E01004585,Wandsworth 008D,Wandsworth,Inner London,8,9.58904109589041,11.3424657534247,41.8666666666667,70.9333333333333,41.7333333333333,67.8,39.9333333333333,70.1666666666667,41.8666666666667,70.9333333333333,43.7333333333333,43.0666666666667,43.1333333333333
E01004586,Wandsworth 009C,Wandsworth,Inner London,8,6.86015831134565,11.0817941952507,37.0666666666667,68,39.8,67.7,37.4,68.4,37.0666666666667,68,38.9333333333333,41.1333333333333,40.6
E01004587,Wandsworth 009D,Wandsworth,Inner London,9,7.63736263736264,18.6813186813187,50.5333333333333,72,37.6,64.6666666666667,33.4,61.9333333333333,50.5333333333333,72,50.5333333333333,37.6,33.4
E01004588,Wandsworth 008E,Wandsworth,Inner London,7,5.55831265508685,11.4640198511166,46,76.2666666666667,48.2,72.9666666666667,58.3333333333333,78.7,46,76.2666666666667,54.9333333333333,52.8666666666667,60.7333333333333
E01004589,Wandsworth 009E,Wandsworth,Inner London,9,5.06681514476615,17.9844097995546,44,69.6666666666667,39.2666666666667,65.8333333333333,39.8666666666667,66.7333333333333,44,69.6666666666667,44,39.2666666666667,39.8666666666667
E01004590,Wandsworth 005B,Wandsworth,Inner London,4,14.1081081081081,14.5945945945946,48.6666666666667,70.7333333333333,38.6,64.1333333333333,37.1333333333333,63.0666666666667,48.6666666666667,70.7333333333333,49.2,39.6,37.8
E01004591,Wandsworth 005C,Wandsworth,Inner London,5,9.89473684210526,12.7894736842105,57.7333333333333,80.0666666666667,51.6666666666667,75.7,55.7333333333333,80.1666666666667,57.7333333333333,80.0666666666667,62.5333333333333,56.3333333333333,63.4666666666667
E01004592,Wandsworth 005D,Wandsworth,Inner London,4,12.6559714795009,15.4486036838978,49.3333333333333,72.4666666666667,43,66.5666666666667,39.7333333333333,66.7,49.3333333333333,72.4666666666667,49.3333333333333,43,39.7333333333333
E01004593,Wandsworth 025A,Wandsworth,Inner London,9,9.13312693498452,19.4014447884417,50.2666666666667,73.1333333333333,47.8,70.9,36.6666666666667,65.8333333333333,50.2666666666667,73.1333333333333,50.2666666666667,47.8,36.6666666666667
E01004594,Wandsworth 020D,Wandsworth,Inner London,10,12.4559341950646,20.8578143360752,49.0666666666667,72,55.0666666666667,74.4666666666667,42.9333333333333,67.8666666666667,49.0666666666667,72,49.0666666666667,55.0666666666667,42.9333333333333
E01004595,Wandsworth 025B,Wandsworth,Inner London,9,8.94941634241245,17.1206225680934,43.7333333333333,68.4666666666667,34,63,25.7333333333333,57.9666666666667,43.7333333333333,68.4666666666667,43.7333333333333,34,25.7333333333333
E01004596,Wandsworth 020E,Wandsworth,Inner London,9,11.2143742255266,21.1276332094176,34.2666666666667,64.6,43.4,68.6333333333333,36.7333333333333,64.7666666666667,34.2666666666667,64.6,34.2666666666667,43.4,36.7333333333333
E01004597,Wandsworth 025C,Wandsworth,Inner London,7,10.010593220339,20.656779661017,37.8666666666667,64.1333333333333,41.8,65.9,35.6666666666667,60.5333333333334,37.8666666666667,64.1333333333333,37.8666666666667,41.8,35.6666666666667
E01004598,Wandsworth 025D,Wandsworth,Inner London,9,4.7973917093619,16.301816488123,25.4666666666667,60.8666666666667,31.1333333333333,60.0333333333333,27.4666666666667,61.6333333333333,25.4666666666667,60.8666666666667,27.3333333333333,32.4666666666667,30.6666666666667
E01004599,Wandsworth 025E,Wandsworth,Inner London,10,10.4792332268371,25.111821086262,18.6666666666667,53.6,27.6666666666667,58.1666666666667,22.5333333333333,52.3666666666667,18.6666666666667,53.6,18.6666666666667,27.6666666666667,22.5333333333333
E01004601,Wandsworth 018D,Wandsworth,Inner London,5,9.61850649350649,15.6655844155844,46,71.1333333333333,42.3333333333333,67.7,47.4,71.3,46,71.1333333333333,46,42.3333333333333,47.4
E01004602,Wandsworth 010C,Wandsworth,Inner London,8,12.6897389192471,14.3897996357013,55.8666666666667,76.3333333333333,54.4,74.8,52.7333333333333,74.3666666666667,55.8666666666667,76.3333333333333,55.8666666666667,54.4,52.7333333333333
E01004604,Wandsworth 006A,Wandsworth,Inner London,9,15.5028827674568,20.5637411915439,41.3333333333333,65.8666666666667,29.7333333333333,56.8333333333333,23.8666666666667,54.8666666666667,41.3333333333333,65.8666666666667,41.3333333333333,29.7333333333333,23.8666666666667
E01004605,Wandsworth 006B,Wandsworth,Inner London,7,16.0900604063701,18.6710598572213,48,70.2666666666667,33.5333333333333,60.2333333333333,28.2,58.2,48,70.2666666666667,48,33.5333333333333,28.2
E01004606,Wandsworth 006C,Wandsworth,Inner London,9,8.30842797369994,15.4811715481172,46.5333333333333,71.6666666666667,37.4,64.9666666666667,32.2666666666667,64,46.5333333333333,71.6666666666667,46.5333333333333,37.4,32.2666666666667
E01004607,Wandsworth 006D,Wandsworth,Inner London,9,13.6893799877225,17.0656844689994,55.3333333333333,75.4,42.5333333333333,65.8666666666667,40.2666666666667,67.1,55.3333333333333,75.4,55.3333333333333,42.5333333333333,40.2666666666667
E01004608,Wandsworth 006E,Wandsworth,Inner London,6,12.3427201917316,12.282804074296,50.8,73.5333333333334,46.4666666666667,70.4333333333334,49,72.1666666666667,50.8,73.5333333333334,50.8,46.4666666666667,49
E01004609,Wandsworth 010E,Wandsworth,Inner London,8,8.98455779129621,10.8563406644829,56.5333333333334,76.8,54.6,74.7666666666667,57.3333333333333,76.8,56.5333333333334,76.8,56.5333333333334,54.6,57.3333333333333
E01004610,Wandsworth 033C,Wandsworth,Inner London,5,12.4054462934947,12.7080181543117,37.6,68.6666666666667,33.6666666666667,66.9666666666667,30.5333333333333,65.1333333333333,37.6,68.6666666666667,37.8666666666667,34.7333333333333,30.9333333333333
E01004611,Wandsworth 032B,Wandsworth,Inner London,6,12.2977346278317,15.1456310679612,54.4,76,50.4666666666667,73.4333333333333,46.0666666666667,71.5333333333333,54.4,76,54.4,50.4666666666667,46.0666666666667
E01004612,Wandsworth 032C,Wandsworth,Inner London,5,10.4114713216958,14.3391521197008,51.7333333333334,74,55.5333333333333,77.5,49.8666666666667,73.5333333333333,51.7333333333334,74,52,56.6,50.2666666666667
E01004613,Wandsworth 033D,Wandsworth,Inner London,3,9.79929161747343,16.9421487603306,55.4666666666667,77.3333333333333,61.4666666666667,80.1333333333333,60.8,79.9,55.4666666666667,77.3333333333333,55.4666666666667,61.4666666666667,60.8
E01004614,Wandsworth 034A,Wandsworth,Inner London,6,7.96549974632166,13.1912734652461,46.6666666666667,73.7333333333334,45.6,73.8333333333333,41.3333333333333,71.2,46.6666666666667,73.7333333333334,47.4666666666667,47.6666666666667,42.4
E01004615,Wandsworth 034B,Wandsworth,Inner London,2,9.48905109489051,21.4111922141119,44.4,70.9333333333334,37.2,68.1333333333333,23.8666666666667,59.7333333333333,44.4,70.9333333333334,44.6666666666667,38.2666666666667,24.2666666666667
E01004616,Wandsworth 034C,Wandsworth,Inner London,6,6.28299894403379,11.5628299894403,58.5333333333333,81.2666666666667,67.8,84.9,67.2,83.8,58.5333333333333,81.2666666666667,62.5333333333333,69.8,67.6
E01004617,Wandsworth 034D,Wandsworth,Inner London,4,6.18124672603457,11.6815086432687,46.9333333333333,73.4666666666667,46.3333333333333,73.1666666666667,48.6,74.3,46.9333333333333,73.4666666666667,46.9333333333333,46.3333333333333,48.6
E01004618,Wandsworth 032D,Wandsworth,Inner London,7,13.271400132714,15.9920371599204,53.8666666666667,75.6,60.8666666666667,79.9,56.7333333333333,77.3,53.8666666666667,75.6,53.8666666666667,60.8666666666667,56.7333333333333
E01004619,Wandsworth 015E,Wandsworth,Inner London,7,7.66396462785556,21.8128224023581,37.4666666666667,64.3333333333333,26.6666666666667,54.1333333333333,31.0666666666667,59.8333333333333,37.4666666666667,64.3333333333333,37.4666666666667,26.6666666666667,31.0666666666667
E01004620,Wandsworth 019C,Wandsworth,Inner London,7,8.30878020035357,20.0942840306423,32.4,60.3333333333334,20.8,48.0666666666667,14.9333333333333,48.7666666666667,32.4,60.3333333333334,32.4,20.8,14.9333333333333
E01004621,Wandsworth 019D,Wandsworth,Inner London,6,9.82558139534884,18.1395348837209,50.6666666666667,71.2,36.7333333333333,59.9,34.0666666666667,61.1333333333333,50.6666666666667,71.2,50.6666666666667,36.7333333333333,34.0666666666667
E01004622,Wandsworth 024D,Wandsworth,Inner London,5,6.54761904761905,9.03679653679654,32.6666666666667,62.2,25.6666666666667,54.3333333333333,21.1333333333333,54.6,32.6666666666667,62.2,32.6666666666667,25.6666666666667,21.1333333333333
E01004623,Wandsworth 019E,Wandsworth,Inner London,8,8.69565217391304,19.6499153020892,29.0666666666667,61.4666666666667,29.6,56.9666666666667,24.6666666666667,58.1666666666667,29.0666666666667,61.4666666666667,29.6,30.6,25.3333333333333
E01004624,Wandsworth 024E,Wandsworth,Inner London,5,10.1716465352829,17.546090273363,37.6,65.8666666666667,26.4666666666667,55.5,18.2666666666667,55.1333333333334,37.6,65.8666666666667,37.6,26.4666666666667,18.2666666666667
E01004625,Wandsworth 027E,Wandsworth,Inner London,9,18.0228136882129,23.2699619771863,14.1333333333333,52.6666666666667,14.2,47.9,15.6666666666667,52.1333333333333,14.1333333333333,52.6666666666667,14.1333333333333,14.2,15.6666666666667
E01004626,Wandsworth 027F,Wandsworth,Inner London,7,12.0390455531453,18.2754880694143,35.6,65.2666666666667,30.4666666666667,60.5333333333333,25,57.9666666666667,35.6,65.2666666666667,35.6,30.4666666666667,25
E01004627,Wandsworth 019F,Wandsworth,Inner London,8,9.4577553593947,21.8789407313998,46.1333333333333,71.4,36.9333333333333,63.6,39.2,67.5333333333333,46.1333333333333,71.4,47.0666666666667,37.6,40.8
E01004628,Wandsworth 022A,Wandsworth,Inner London,4,9.35897435897436,16.6239316239316,35.3333333333333,62.4,36.1333333333333,61.0333333333333,27.1333333333333,55.1666666666667,35.3333333333333,62.4,35.3333333333333,36.1333333333333,27.1333333333333
E01004629,Wandsworth 020F,Wandsworth,Inner London,8,16.8130489335006,18.6951066499373,36,66.2,43.7333333333333,69.5333333333333,36,65.5333333333333,36,66.2,36,43.7333333333333,36
E01004630,Wandsworth 022B,Wandsworth,Inner London,3,9.71590909090909,23.1818181818182,44.5333333333333,68.0666666666667,38.6,66.3,30.7333333333333,58.1666666666667,44.5333333333333,68.0666666666667,44.5333333333333,38.6,30.7333333333333
E01004631,Wandsworth 022C,Wandsworth,Inner London,5,9.40488841657811,18.9160467587673,48.6666666666667,71.5333333333333,32.1333333333333,62.1666666666667,26.5333333333333,58.6666666666667,48.6666666666667,71.5333333333333,48.6666666666667,32.1333333333333,26.5333333333333
E01004632,Wandsworth 028A,Wandsworth,Inner London,9,10.6789716545814,18.9189189189189,24.4,58.8,29.4,62.1666666666667,21.7333333333333,55.7333333333333,24.4,58.8,26.8,33,26
E01004633,Wandsworth 022D,Wandsworth,Inner London,4,8.57487922705314,23.1280193236715,46.1333333333333,69.8666666666667,41.6666666666667,68.2333333333334,38.4666666666667,63.9333333333333,46.1333333333333,69.8666666666667,46.1333333333333,41.6666666666667,38.4666666666667
E01004634,Wandsworth 028B,Wandsworth,Inner London,7,13.3783783783784,16.4864864864865,32.6666666666667,64.2,24.1333333333333,58.0333333333333,24.9333333333333,59.1666666666667,32.6666666666667,64.2,32.6666666666667,24.1333333333333,24.9333333333333
E01004635,Wandsworth 028C,Wandsworth,Inner London,7,11.9277108433735,17.9518072289157,44.9333333333333,67.1333333333334,33.0666666666667,62.2,25.0666666666667,53.7,44.9333333333333,67.1333333333334,44.9333333333333,33.0666666666667,25.0666666666667
E01004636,Wandsworth 028D,Wandsworth,Inner London,6,11.3620807665982,18.9596167008898,32.6666666666667,61.1333333333333,23.8,54.5666666666667,20.3333333333333,51.4333333333333,32.6666666666667,61.1333333333333,32.6666666666667,23.8,20.3333333333333
E01004637,Wandsworth 028E,Wandsworth,Inner London,6,10.7776261937244,17.462482946794,34.6666666666667,62.7333333333333,28.5333333333333,61,22.1333333333333,53.4,34.6666666666667,62.7333333333333,34.9333333333333,29.6,22.5333333333333
E01004638,Wandsworth 011B,Wandsworth,Inner London,9,19.0094683175528,19.0094683175528,47.7333333333333,67.4666666666667,36,52.5333333333333,43.4666666666667,63.2666666666667,47.7333333333333,67.4666666666667,47.7333333333333,36,43.4666666666667
E01004639,Wandsworth 011C,Wandsworth,Inner London,8,12.6537785588752,15.3485647334505,49.3333333333333,69.6,32.4666666666667,53.8333333333333,29.1333333333333,57.8333333333333,49.3333333333333,69.6,49.3333333333333,32.4666666666667,29.1333333333333
E01004640,Wandsworth 011D,Wandsworth,Inner London,10,13.452380952381,15.3571428571429,25.7333333333333,59.9333333333333,25.8,56.2,25.5333333333333,58.9,25.7333333333333,59.9333333333333,25.7333333333333,25.8,25.5333333333333
E01004641,Wandsworth 011E,Wandsworth,Inner London,5,16.2076271186441,17.1080508474576,34,64.4,29.3333333333333,55.5666666666667,30.6666666666667,61.8666666666667,34,64.4,34.9333333333333,30,32.2666666666667
E01004642,Wandsworth 016B,Wandsworth,Inner London,4,11.8900994789199,20.0378967314069,37.3333333333333,65.6,31.1333333333333,55.3666666666667,32.2,62.3666666666667,37.3333333333333,65.6,38.9333333333333,32.6,35.2666666666667
E01004643,Wandsworth 016C,Wandsworth,Inner London,4,11.0591237771161,21.9481071884305,48.8,71.0666666666667,37.7333333333333,61.0666666666667,36.1333333333333,63.7,48.8,71.0666666666667,48.8,37.7333333333333,36.1333333333333
E01004644,Wandsworth 016D,Wandsworth,Inner London,5,13.538338658147,17.6916932907348,33.2,61.4,28.7333333333333,50.3666666666667,31.5333333333333,58.7666666666667,33.2,61.4,33.2,28.7333333333333,31.5333333333333
E01004645,Wandsworth 016E,Wandsworth,Inner London,3,15.0943396226415,21.0849056603774,55.3333333333334,73,42.8,60.0666666666667,51.0666666666667,69.3666666666667,55.3333333333334,73,55.3333333333334,42.8,51.0666666666667
E01004646,Westminster 002A,Westminster,Inner London,6,12.3112659698026,18.5249709639954,39.8666666666667,69.4666666666667,40,69.6666666666667,33.2666666666667,65.8333333333333,39.8666666666667,69.4666666666667,39.8666666666667,40,33.2666666666667
E01004647,Westminster 001A,Westminster,Inner London,6,16.1870503597122,16.7625899280576,57.2,78.6,49.5333333333333,74.7666666666667,49.1333333333333,74.5666666666667,57.2,78.6,57.2,49.5333333333333,49.1333333333333
E01004648,Westminster 002B,Westminster,Inner London,8,10.2023245802841,17.6495910460611,27.8666666666667,63.1333333333333,27.7333333333333,62.3333333333333,26.4666666666667,62.2,27.8666666666667,63.1333333333333,27.8666666666667,27.7333333333333,26.4666666666667
E01004649,Westminster 001B,Westminster,Inner London,9,15.8268275372605,19.9432221433641,49.3333333333333,75.6666666666667,54.9333333333333,78.1333333333333,39.1333333333333,70.8333333333334,49.3333333333333,75.6666666666667,51.3333333333334,56.2666666666667,41.6666666666667
E01004650,Westminster 002C,Westminster,Inner London,9,14.3801652892562,16.198347107438,72.1333333333333,86.0666666666667,65.2666666666667,82.6333333333333,70.3333333333334,85.1666666666667,72.1333333333333,86.0666666666667,72.1333333333333,65.2666666666667,70.3333333333334
E01004651,Westminster 003A,Westminster,Inner London,8,14.5997745208568,12.0631341600902,56,78,58.1333333333333,79.0666666666667,53.5333333333333,76.7666666666667,56,78,56,58.1333333333333,53.5333333333333
E01004652,Westminster 017A,Westminster,Inner London,6,10.7739938080495,9.04024767801858,68.2666666666667,84,75.4,87.5,74.5333333333333,87.1,68.2666666666667,84,68.2666666666667,75.4,74.5333333333333
E01004653,Westminster 014A,Westminster,Inner London,8,12.7681307456588,12.4106230847804,62,79.9333333333333,57.6666666666667,77.2333333333333,52.3333333333333,74.8333333333333,62,79.9333333333333,62,57.6666666666667,52.3333333333333
E01004654,Westminster 014B,Westminster,Inner London,7,9.44399018806214,11.7743254292723,64.6666666666667,81.9333333333333,65.8666666666667,82.3333333333333,63.6666666666667,81.3333333333333,64.6666666666667,81.9333333333333,64.6666666666667,65.8666666666667,63.6666666666667
E01004656,Westminster 014D,Westminster,Inner London,4,10.7488537952114,11.207335710647,57.2,78.2,64.7333333333333,81.7666666666667,64.8666666666667,81.9333333333333,57.2,78.2,57.2,64.7333333333333,64.8666666666667
E01004657,Westminster 012A,Westminster,Inner London,7,13.4979423868313,9.21810699588477,67.6,83.8,63.1333333333333,81.5666666666667,61.2,80.6,67.6,83.8,67.6,63.1333333333333,61.2
E01004658,Westminster 012B,Westminster,Inner London,6,6.62729658792651,8.26771653543307,72,86,70.3333333333333,85.1666666666667,71.8666666666667,85.9333333333333,72,86,72,70.3333333333333,71.8666666666667
E01004659,Westminster 008A,Westminster,Inner London,9,11.4723926380368,7.36196319018405,41.2,70.6,51.6,75.8,40.6,70.3,41.2,70.6,41.2,51.6,40.6
E01004660,Westminster 008B,Westminster,Inner London,9,14.6051712089448,13.067784765898,67.8666666666667,83.9333333333333,78.2666666666667,89.1333333333333,69.6666666666667,84.8333333333333,67.8666666666667,83.9333333333333,67.8666666666667,78.2666666666667,69.6666666666667
E01004661,Westminster 012C,Westminster,Inner London,5,9.50950950950951,11.2612612612613,56,78,57.4666666666667,78.7333333333333,59,79.5,56,78,56,57.4666666666667,59
E01004662,Westminster 012D,Westminster,Inner London,7,11.4567526555387,8.2701062215478,63.7333333333334,81.8666666666667,72.3333333333333,86.1666666666667,64.4,82.2,63.7333333333334,81.8666666666667,63.7333333333334,72.3333333333333,64.4
E01004663,Westminster 012E,Westminster,Inner London,5,14.3864598025388,10.6488011283498,69.6,84.8,62,81,64.5333333333333,82.2666666666667,69.6,84.8,69.6,62,64.5333333333333
E01004665,Westminster 024A,Westminster,Inner London,2,12.5946317962836,19.2016517549897,55.0666666666667,77.5333333333334,47.5333333333333,73.7666666666667,46,73,55.0666666666667,77.5333333333334,55.0666666666667,47.5333333333333,46
E01004668,Westminster 023D,Westminster,Inner London,5,13.5915492957747,15.7746478873239,62.8,81.4,54.1333333333333,77.0666666666667,55.2666666666667,77.6333333333333,62.8,81.4,62.8,54.1333333333333,55.2666666666667
E01004669,Westminster 024B,Westminster,Inner London,3,11.7954677513074,17.1411969785009,60.9333333333334,79.0666666666667,51.1333333333333,74.5666666666667,46.4,70.8,60.9333333333334,79.0666666666667,60.9333333333334,51.1333333333333,46.4
E01004670,Westminster 009A,Westminster,Inner London,1,15.0239940937615,18.2355112587671,56.6666666666667,76.9333333333334,52.4,75.2,48.1333333333333,71.6666666666667,56.6666666666667,76.9333333333334,56.6666666666667,52.4,48.1333333333333
E01004674,Westminster 005A,Westminster,Inner London,2,12.0336311087756,15.6594850236469,66.6666666666667,81.6,57,75.9,59.6,77.6333333333333,66.6666666666667,81.6,66.6666666666667,57,59.6
E01004675,Westminster 005B,Westminster,Inner London,3,11.1347216319592,15.6396090097748,60.9333333333334,78.8666666666667,50,72.6,62.3333333333333,79.1666666666667,60.9333333333334,78.8666666666667,60.9333333333334,50,62.3333333333333
E01004676,Westminster 006A,Westminster,Inner London,5,7.7948034643571,13.9240506329114,68.1333333333333,82.7333333333334,50.9333333333333,73.8,61.4666666666667,79.1,68.1333333333333,82.7333333333334,68.4,52,61.8666666666667
E01004677,Westminster 005C,Westminster,Inner London,4,9.37682003494467,14.7350029120559,60,78.8,55.2,75.8,51.4666666666667,74.2333333333333,60,78.8,60,55.2,51.4666666666667
E01004678,Westminster 005D,Westminster,Inner London,4,9.36386768447837,14.8091603053435,56.1333333333333,76.6,50.1333333333333,73.2,58.4,77.4,56.1333333333333,76.6,56.4,51.2,58.8
